UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200 
485698,"R",11,"R",0,"R",11,"R",4,"R",36,"R",5,"R",45,"Z",0,"R",11,"R",0,"Z",0,"R",5,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
485704,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",3,"R",50,"R",4,"R",67,"Z",0,"R",6,"R",0,"Z",0,"R",4,"R",67
485801,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",184,"R",0,"R",184,"R",184,"R",100,"R",184,"R",100,"Z",0,"R",184,"R",0,"Z",0,"R",184,"R",100
485810,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",10,"R",38,"R",21,"R",81,"R",0,"R",26,"R",0,"R",0,"R",21,"R",81
485856,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",100
485874,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",3,"R",16,"R",14,"R",74,"Z",0,"R",19,"R",0,"Z",0,"R",14,"R",74
485953,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"Z",0,"R",0,"R",4,"R",12,"R",0,"R",34,"R",0,"R",0,"R",4,"R",12
485999,"R",19,"R",0,"R",19,"Z",0,"R",0,"R",10,"R",53,"R",0,"R",19,"R",3,"R",0,"R",13,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486017,"R",4,"R",0,"R",4,"R",1,"R",25,"R",1,"R",25,"Z",0,"R",4,"R",0,"Z",0,"R",1,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486026,"R",25,"R",0,"R",25,"R",2,"R",8,"R",2,"R",8,"Z",0,"R",25,"R",0,"Z",0,"R",2,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486053,"R",7,"R",0,"R",7,"R",2,"R",29,"R",5,"R",71,"Z",0,"R",7,"R",0,"Z",0,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486105,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"R",5,"R",71,"R",0,"R",7,"R",0,"R",0,"R",5,"R",71
486123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"R",6,"R",100,"Z",0,"R",6,"R",0,"Z",0,"R",6,"R",100
486141,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",5,"R",100,"R",5,"R",100,"Z",0,"R",5,"R",0,"Z",0,"R",5,"R",100
486150,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",16,"R",94,"R",16,"R",94,"Z",0,"R",17,"R",0,"Z",0,"R",16,"R",94
486169,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",18,"R",55,"R",18,"R",55,"R",0,"R",33,"R",2,"R",0,"R",20,"R",61
486196,"R",85,"R",0,"R",85,"Z",0,"R",0,"R",5,"R",6,"Z",0,"R",85,"R",0,"Z",0,"R",5,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"R",9,"R",100,"Z",0,"R",9,"R",0,"Z",0,"R",9,"R",100
486248,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",100,"R",0,"R",100,"R",20,"R",20,"R",65,"R",65,"Z",0,"R",100,"R",0,"Z",0,"R",65,"R",65
486284,"R",29,"R",0,"R",29,"R",2,"R",7,"R",4,"R",14,"Z",0,"R",29,"R",0,"Z",0,"R",4,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486309,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",7,"R",33,"R",13,"R",62,"Z",0,"R",21,"R",0,"Z",0,"R",13,"R",62
486345,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",34,"R",79,"R",34,"R",79,"Z",0,"R",43,"R",0,"Z",0,"R",34,"R",79
486372,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",17,"R",94,"R",17,"R",94,"Z",0,"R",18,"R",0,"Z",0,"R",17,"R",94
486381,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",16,"R",30,"R",16,"R",30,"Z",0,"R",53,"R",0,"R",0,"R",16,"R",30
486390,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",189,"R",0,"R",189,"R",57,"R",30,"R",126,"R",67,"R",0,"R",189,"R",7,"R",6,"R",133,"R",70
486406,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",10,"R",53,"R",10,"R",53,"R",0,"R",19,"R",1,"R",0,"R",11,"R",58
486415,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71,"R",0,"R",71,"R",52,"R",73,"R",54,"R",76,"Z",0,"R",71,"R",1,"R",0,"R",55,"R",77
486424,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",23,"R",85,"R",25,"R",93,"Z",0,"R",27,"R",0,"Z",0,"R",25,"R",93
486442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",1,"R",23,"R",2,"R",9,"R",8,"R",35,"Z",0,"R",23,"R",0,"Z",0,"R",8,"R",35
486488,"R",1,"R",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486497,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",5,"R",19,"R",22,"R",81,"R",0,"R",27,"R",0,"R",0,"R",22,"R",81
486503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",7,"R",32,"R",11,"R",50,"Z",0,"R",22,"R",0,"Z",0,"R",11,"R",50
486512,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",26,"R",41,"R",51,"R",81,"Z",0,"R",63,"R",0,"Z",0,"R",51,"R",81
486530,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",0,"R",0,"R",16,"R",76,"Z",0,"R",21,"R",0,"Z",0,"R",16,"R",76
486558,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",11,"R",69,"R",11,"R",69,"Z",0,"R",16,"R",0,"Z",0,"R",11,"R",69
486567,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",7,"R",11,"R",43,"R",65,"Z",0,"R",66,"R",0,"R",0,"R",43,"R",65
486576,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",142,"R",0,"R",142,"R",13,"R",9,"R",13,"R",9,"R",0,"R",142,"R",0,"R",0,"R",13,"R",9
486594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",7,"R",47,"R",7,"R",47,"R",0,"R",15,"R",1,"R",0,"R",8,"R",53
486619,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",1,"R",33,"R",2,"R",67,"Z",0,"R",3,"R",0,"Z",0,"R",2,"R",67
486691,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",0,"R",0,"R",16,"R",34,"R",0,"R",47,"R",0,"R",0,"R",16,"R",34
486707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",18,"R",21,"R",49,"R",58,"Z",0,"R",85,"R",0,"Z",0,"R",49,"R",58
486716,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",24,"R",42,"R",51,"R",89,"Z",0,"R",57,"R",0,"Z",0,"R",51,"R",89
486752,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",20,"R",28,"R",44,"R",61,"Z",0,"R",72,"R",0,"Z",0,"R",44,"R",61
486770,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",27,"R",73,"R",29,"R",78,"Z",0,"R",37,"R",0,"Z",0,"R",29,"R",78
486798,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",932,"R",2,"R",930,"R",83,"R",9,"R",493,"R",53,"R",0,"R",930,"R",21,"R",6,"R",514,"R",55
486813,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",326,"R",0,"R",326,"R",74,"R",23,"R",190,"R",58,"R",0,"R",326,"R",14,"R",5,"R",204,"R",63
486822,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",336,"R",0,"R",336,"R",62,"R",18,"R",219,"R",65,"R",0,"R",336,"R",19,"R",7,"R",238,"R",71
486840,"R",3881,"R",7,"R",3874,"R",636,"R",16,"R",1789,"R",46,"R",1,"R",3873,"R",185,"R",89,"R",1974,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486859,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",5,"R",100,"R",5,"R",100,"Z",0,"R",5,"R",0,"Z",0,"R",5,"R",100
486868,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",9,"R",69,"R",11,"R",85,"Z",0,"R",13,"R",0,"Z",0,"R",11,"R",85
486877,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",6,"R",55,"R",8,"R",73,"Z",0,"R",11,"R",0,"Z",0,"R",8,"R",73
486901,"R",206,"R",1,"R",205,"R",114,"R",56,"R",129,"R",63,"Z",0,"R",205,"R",0,"Z",0,"R",129,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
486983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",0,"R",0,"R",7,"R",70,"Z",0,"R",10,"R",0,"Z",0,"R",7,"R",70
487047,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",166,"R",0,"R",166,"R",70,"R",42,"R",98,"R",59,"R",0,"R",166,"R",0,"R",0,"R",98,"R",59
487065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",0,"R",0,"R",15,"R",54,"R",0,"R",28,"R",3,"R",0,"R",18,"R",64
487083,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",1,"R",4,"R",13,"R",50,"R",1,"R",25,"R",0,"R",0,"R",13,"R",52
487092,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",476,"R",1,"R",475,"R",437,"R",92,"R",442,"R",93,"R",0,"R",475,"R",0,"R",1,"R",442,"R",93
487162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293,"R",0,"R",293,"R",50,"R",17,"R",103,"R",35,"R",0,"R",293,"R",32,"R",35,"R",135,"R",46
487232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",46,"R",68,"R",50,"R",74,"R",0,"R",68,"R",1,"R",0,"R",51,"R",75
487302,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",199,"R",0,"R",199,"R",58,"R",29,"R",111,"R",56,"Z",0,"R",199,"R",0,"Z",0,"R",111,"R",56
487311,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",56,"R",62,"R",56,"R",62,"Z",0,"R",90,"R",0,"Z",0,"R",56,"R",62
487320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1451,"R",0,"R",1451,"R",451,"R",31,"R",608,"R",42,"R",0,"R",1451,"R",34,"R",28,"R",642,"R",44
487348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",9,"R",47,"R",17,"R",89,"R",0,"R",19,"R",0,"R",0,"R",17,"R",89
487384,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",456,"R",0,"R",456,"R",201,"R",44,"R",269,"R",59,"R",0,"R",456,"R",0,"R",1,"R",269,"R",59
487393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",536,"R",0,"R",536,"R",202,"R",38,"R",310,"R",58,"R",0,"R",536,"R",1,"R",2,"R",311,"R",58
487409,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",477,"R",0,"R",477,"R",197,"R",41,"R",264,"R",55,"R",0,"R",477,"R",2,"R",3,"R",266,"R",56
487418,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",528,"R",0,"R",528,"R",175,"R",33,"R",267,"R",51,"R",0,"R",528,"R",2,"R",3,"R",269,"R",51
487427,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",460,"R",0,"R",460,"R",147,"R",32,"R",208,"R",45,"R",0,"R",460,"R",5,"R",2,"R",213,"R",46
487436,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",347,"R",2,"R",345,"R",81,"R",23,"R",124,"R",36,"R",0,"R",345,"R",4,"R",4,"R",128,"R",37
487445,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",283,"R",1,"R",282,"R",133,"R",47,"R",166,"R",59,"R",0,"R",282,"R",0,"R",2,"R",166,"R",59
487454,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",301,"R",0,"R",301,"R",123,"R",41,"R",160,"R",53,"R",0,"R",301,"R",0,"R",0,"R",160,"R",53
487472,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",638,"R",0,"R",638,"R",227,"R",36,"R",290,"R",45,"R",0,"R",638,"R",2,"R",5,"R",292,"R",46
487481,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",253,"R",0,"R",253,"R",66,"R",26,"R",123,"R",49,"R",0,"R",253,"R",0,"R",4,"R",123,"R",49
487490,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",399,"R",1,"R",398,"R",98,"R",25,"R",150,"R",38,"R",0,"R",398,"R",12,"R",1,"R",162,"R",41
487506,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",25,"R",63,"R",34,"R",85,"Z",0,"R",40,"R",0,"Z",0,"R",34,"R",85
487524,"R",449,"R",5,"R",444,"R",148,"R",33,"R",254,"R",57,"R",0,"R",444,"R",11,"R",1,"R",265,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
487533,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",3,"R",9,"R",30,"R",88,"Z",0,"R",34,"R",0,"Z",0,"R",30,"R",88
487588,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",360,"R",2,"R",358,"R",69,"R",19,"R",238,"R",66,"R",0,"R",358,"R",1,"R",0,"R",239,"R",67
487597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",418,"R",2,"R",416,"R",122,"R",29,"R",254,"R",61,"R",0,"R",416,"R",1,"R",0,"R",255,"R",61
487621,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",0,"R",0,"R",3,"R",75,"Z",0,"R",4,"R",0,"Z",0,"R",3,"R",75
487658,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",3,"R",21,"R",10,"R",71,"Z",0,"R",14,"R",0,"Z",0,"R",10,"R",71
487676,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",0,"R",0,"R",37,"R",57,"Z",0,"R",65,"R",0,"R",0,"R",37,"R",57
487746,"R",5,"R",0,"R",5,"Z",0,"R",0,"R",1,"R",20,"Z",0,"R",5,"R",0,"Z",0,"R",1,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
487773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",13,"R",87,"R",13,"R",87,"Z",0,"R",15,"R",0,"Z",0,"R",13,"R",87
487791,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",130,"R",0,"R",130,"R",92,"R",71,"R",101,"R",78,"Z",0,"R",130,"R",0,"Z",0,"R",101,"R",78
487807,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",0,"R",0,"R",4,"R",40,"Z",0,"R",10,"R",0,"Z",0,"R",4,"R",40
487816,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",2,"R",100,"Z",0,"R",2,"R",0,"Z",0,"R",2,"R",100
487889,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",210,"R",0,"R",210,"R",199,"R",95,"R",199,"R",95,"Z",0,"R",210,"R",0,"Z",0,"R",199,"R",95
487898,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",6,"R",29,"R",8,"R",38,"R",0,"R",21,"R",0,"Z",0,"R",8,"R",38
487904,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",28,"R",85,"R",28,"R",85,"Z",0,"R",33,"R",0,"Z",0,"R",28,"R",85
487922,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",9,"R",60,"R",13,"R",87,"Z",0,"R",15,"R",0,"Z",0,"R",13,"R",87
487959,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",11,"R",85,"R",11,"R",85,"Z",0,"R",13,"R",0,"Z",0,"R",11,"R",85
487968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",23,"R",79,"R",29,"R",100,"Z",0,"R",29,"R",0,"Z",0,"R",29,"R",100
487977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",26,"R",76,"R",27,"R",79,"Z",0,"R",34,"R",0,"Z",0,"R",27,"R",79
488013,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87,"R",0,"R",87,"R",0,"R",0,"R",42,"R",48,"Z",0,"R",87,"R",0,"Z",0,"R",42,"R",48
488022,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",5,"R",0,"Z",0,"R",0,"R",0
488040,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",29,"R",31,"R",29,"R",31,"Z",0,"R",94,"R",0,"Z",0,"R",29,"R",31
488059,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",18,"R",58,"R",18,"R",58,"Z",0,"R",31,"R",0,"Z",0,"R",18,"R",58
488077,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",545,"R",6,"R",539,"R",105,"R",19,"R",346,"R",64,"R",1,"R",538,"R",16,"R",4,"R",362,"R",67
488101,"R",21,"R",0,"R",21,"Z",0,"R",0,"R",12,"R",57,"R",2,"R",19,"R",0,"Z",0,"R",12,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488110,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",0,"R",0,"R",13,"R",41,"R",0,"R",32,"R",5,"R",0,"R",18,"R",56
488129,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",5,"R",45,"R",9,"R",82,"Z",0,"R",11,"R",0,"Z",0,"R",9,"R",82
488138,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",100,"R",93,"R",100,"R",93,"Z",0,"R",108,"R",0,"Z",0,"R",100,"R",93
488147,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",5,"R",14,"R",30,"R",81,"Z",0,"R",37,"R",0,"Z",0,"R",30,"R",81
488174,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",0,"R",0,"R",5,"R",83,"Z",0,"R",6,"R",0,"Z",0,"R",5,"R",83
488183,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",0,"R",0,"R",2,"R",40,"Z",0,"R",5,"R",0,"Z",0,"R",2,"R",40
488217,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",158,"R",0,"R",158,"R",52,"R",33,"R",52,"R",33,"R",0,"R",158,"R",0,"R",0,"R",52,"R",33
488226,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"Z",0,"R",1,"R",0,"Z",0,"R",1,"R",100
488253,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",7,"R",44,"R",10,"R",63,"Z",0,"R",16,"R",0,"Z",0,"R",10,"R",63
488262,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",5,"R",36,"R",9,"R",64,"Z",0,"R",14,"R",0,"Z",0,"R",9,"R",64
488271,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113,"R",0,"R",113,"R",42,"R",37,"R",92,"R",81,"R",0,"R",113,"R",0,"R",0,"R",92,"R",81
488280,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",26,"R",96,"R",26,"R",96,"Z",0,"R",27,"R",0,"Z",0,"R",26,"R",96
