UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
148955,"R",9,"R",0,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
149204,"R",25,"Z",0,"R",25,"R",1,"R",21,"Z",0,"Z",0,"R",4,"R",22,"Z",0,"R",22,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
149499,"R",3,"R",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
149550,"R",50,"R",0,"R",50,"R",4,"R",39,"R",0,"R",0,"R",11,"R",26,"Z",0,"R",26,"R",17,"R",19,"Z",0,"R",19,"R",18,"R",5,"Z",0,"R",5,"R",4
150303,"R",25,"R",0,"R",25,"R",1,"R",18,"R",0,"R",0,"R",7,"R",16,"Z",0,"R",16,"R",9,"R",5,"Z",0,"R",5,"R",5,"R",4,"Z",0,"R",4,"R",4
150428,"R",8,"Z",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
150765,"R",30,"R",0,"R",30,"R",2,"R",19,"R",0,"R",1,"R",10,"R",10,"Z",0,"R",10,"R",4,"R",4,"Z",0,"R",4,"R",2,"R",16,"Z",0,"R",16,"R",13
150853,"R",24,"R",0,"R",24,"R",4,"R",12,"R",0,"R",0,"R",12,"R",24,"Z",0,"R",24,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
151564,"R",14,"R",0,"R",14,"R",4,"R",4,"R",0,"R",4,"R",6,"R",8,"Z",0,"R",8,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",1
151607,"R",23,"R",0,"R",23,"R",0,"R",14,"R",0,"R",0,"R",9,"R",16,"Z",0,"R",16,"R",7,"R",6,"Z",0,"R",6,"R",6,"R",1,"Z",0,"R",1,"R",1
151652,"R",84,"R",0,"R",84,"R",4,"R",59,"R",0,"R",1,"R",24,"R",63,"Z",0,"R",63,"R",40,"R",12,"Z",0,"R",12,"R",11,"R",9,"Z",0,"R",9,"R",8
152150,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
152275,"R",46,"R",0,"R",46,"R",1,"R",17,"R",2,"R",1,"R",26,"R",42,"Z",0,"R",42,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",2
152309,"R",29,"R",0,"R",29,"R",4,"R",14,"R",0,"R",0,"R",15,"R",26,"Z",0,"R",26,"R",11,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
152628,"R",21,"R",0,"R",21,"R",10,"R",13,"R",0,"R",0,"R",8,"R",8,"Z",0,"R",8,"R",8,"R",4,"Z",0,"R",4,"R",4,"R",9,"Z",0,"R",9,"R",1
155159,"R",34,"Z",0,"R",34,"R",2,"R",23,"R",0,"R",1,"R",10,"R",23,"Z",0,"R",23,"R",15,"R",6,"Z",0,"R",6,"R",4,"R",5,"Z",0,"R",5,"R",4
155353,"R",57,"R",0,"R",57,"R",16,"R",41,"R",0,"R",0,"R",16,"R",53,"Z",0,"R",53,"R",39,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0
155423,"R",221,"R",0,"R",221,"R",130,"R",130,"Z",0,"Z",0,"R",91,"R",66,"Z",0,"R",66,"R",41,"R",18,"Z",0,"R",18,"R",14,"R",137,"Z",0,"R",137,"R",75
156277,"R",28,"R",0,"R",28,"R",2,"R",4,"R",0,"R",13,"R",11,"R",23,"Z",0,"R",23,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",3
156310,"R",92,"R",0,"R",92,"R",8,"R",53,"R",0,"R",2,"R",37,"R",64,"Z",0,"R",64,"R",37,"R",3,"Z",0,"R",3,"R",2,"R",25,"Z",0,"R",25,"R",14
156426,"R",51,"R",0,"R",51,"R",2,"R",28,"R",0,"R",0,"R",23,"R",26,"Z",0,"R",26,"R",10,"R",5,"Z",0,"R",5,"R",4,"R",20,"Z",0,"R",20,"R",14
156754,"R",1,"R",0,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
156842,"R",49,"R",0,"R",49,"R",0,"R",39,"R",0,"R",0,"R",10,"R",23,"Z",0,"R",23,"R",15,"R",5,"Z",0,"R",5,"R",5,"R",21,"Z",0,"R",21,"R",19
156967,"R",30,"R",0,"R",30,"R",4,"R",19,"Z",0,"Z",0,"R",11,"R",21,"Z",0,"R",21,"R",13,"R",4,"Z",0,"R",4,"R",4,"R",5,"Z",0,"R",5,"R",2
157614,"R",30,"R",0,"R",30,"R",0,"R",17,"R",0,"R",0,"R",13,"R",21,"Z",0,"R",21,"R",9,"R",2,"Z",0,"R",2,"R",1,"R",7,"Z",0,"R",7,"R",7
157650,"R",44,"R",0,"R",44,"R",0,"R",23,"R",0,"R",1,"R",20,"R",30,"Z",0,"R",30,"R",15,"R",9,"Z",0,"R",9,"R",7,"R",5,"Z",0,"R",5,"R",1
157669,"R",37,"R",0,"R",37,"R",0,"R",14,"R",0,"R",0,"R",23,"R",34,"Z",0,"R",34,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
157678,"R",70,"R",0,"R",70,"R",3,"R",39,"R",0,"R",3,"R",28,"R",60,"Z",0,"R",60,"R",32,"R",6,"Z",0,"R",6,"R",5,"R",4,"Z",0,"R",4,"R",2
158246,"R",144,"R",0,"R",144,"R",109,"R",111,"Z",0,"R",0,"R",33,"R",122,"Z",0,"R",122,"R",94,"R",7,"Z",0,"R",7,"R",6,"R",15,"Z",0,"R",15,"R",11
158538,"R",6,"R",0,"R",6,"R",1,"R",3,"R",0,"R",2,"R",1,"R",5,"Z",0,"R",5,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
158617,"R",491,"R",0,"R",491,"R",285,"R",407,"R",0,"R",0,"R",84,"R",197,"Z",0,"R",197,"R",162,"R",171,"Z",0,"R",171,"R",150,"R",123,"Z",0,"R",123,"R",95
158778,"R",31,"R",0,"R",31,"R",9,"R",14,"R",0,"R",0,"R",17,"R",25,"Z",0,"R",25,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",1
158787,"R",35,"R",0,"R",35,"R",0,"R",19,"R",0,"R",4,"R",12,"R",18,"Z",0,"R",18,"R",8,"R",11,"Z",0,"R",11,"R",6,"R",6,"Z",0,"R",6,"R",5
159027,"R",26,"R",0,"R",26,"R",6,"R",12,"R",0,"R",0,"R",14,"R",10,"Z",0,"R",10,"R",6,"R",10,"Z",0,"R",10,"R",6,"R",6,"Z",0,"R",6,"R",0
159328,"R",24,"R",0,"R",24,"R",1,"R",3,"Z",0,"Z",0,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",24,"Z",0,"R",24,"R",3
159513,"R",44,"Z",0,"R",44,"R",1,"R",28,"Z",0,"Z",0,"R",16,"R",33,"Z",0,"R",33,"R",19,"R",4,"Z",0,"R",4,"R",4,"R",7,"Z",0,"R",7,"R",5
159522,"R",31,"R",0,"R",31,"R",5,"R",25,"R",0,"R",0,"R",6,"R",17,"Z",0,"R",17,"R",12,"R",7,"Z",0,"R",7,"R",6,"R",7,"Z",0,"R",7,"R",7
159531,"R",14,"R",0,"R",14,"Z",0,"R",8,"R",0,"Z",0,"R",6,"R",13,"Z",0,"R",13,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
159601,"R",15,"R",0,"R",15,"R",1,"R",11,"R",0,"R",0,"R",4,"R",13,"Z",0,"R",13,"R",9,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
160117,"R",55,"R",0,"R",55,"R",18,"R",31,"R",0,"R",0,"R",24,"R",37,"Z",0,"R",37,"R",22,"R",2,"Z",0,"R",2,"R",0,"R",16,"Z",0,"R",16,"R",9
160126,"R",6,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
160199,"R",22,"R",1,"R",21,"R",1,"R",16,"R",0,"R",0,"R",5,"R",15,"R",1,"R",14,"R",10,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",6
160320,"R",535,"Z",0,"R",535,"R",49,"R",377,"Z",0,"Z",0,"R",158,"R",327,"Z",0,"R",327,"R",209,"R",54,"Z",0,"R",54,"R",44,"R",154,"Z",0,"R",154,"R",124
160472,"R",68,"R",0,"R",68,"R",1,"R",39,"R",0,"R",28,"R",1,"R",63,"Z",0,"R",63,"R",39,"R",1,"Z",0,"R",1,"R",0,"R",4,"Z",0,"R",4,"R",0
160597,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",1,"R",3,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
161493,"R",69,"R",0,"R",69,"R",3,"R",47,"R",0,"R",0,"R",22,"R",50,"Z",0,"R",50,"R",31,"R",12,"Z",0,"R",12,"R",10,"R",7,"Z",0,"R",7,"R",6
161527,"R",110,"R",0,"R",110,"R",39,"R",87,"R",0,"R",0,"R",23,"R",60,"Z",0,"R",60,"R",44,"R",29,"Z",0,"R",29,"R",25,"R",21,"Z",0,"R",21,"R",18
161800,"R",70,"Z",0,"R",70,"R",35,"R",35,"Z",0,"Z",0,"R",35,"R",54,"Z",0,"R",54,"R",28,"R",16,"Z",0,"R",16,"R",7,"R",0,"Z",0,"R",0,"R",0
161855,"R",17,"R",0,"R",17,"R",13,"R",13,"R",0,"R",0,"R",4,"R",15,"Z",0,"R",15,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
162335,"R",8,"R",0,"R",8,"R",1,"R",5,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
162371,"R",648,"R",0,"R",648,"R",460,"R",466,"R",0,"R",0,"R",182,"R",355,"Z",0,"R",355,"R",218,"R",218,"Z",0,"R",218,"R",196,"R",75,"Z",0,"R",75,"R",52
162830,"R",75,"R",0,"R",75,"R",1,"R",57,"R",2,"R",0,"R",16,"R",48,"Z",0,"R",48,"R",36,"R",13,"Z",0,"R",13,"R",10,"R",14,"Z",0,"R",14,"R",11
163347,"R",177,"R",0,"R",177,"R",29,"R",66,"R",0,"R",0,"R",111,"R",166,"Z",0,"R",166,"R",58,"R",1,"Z",0,"R",1,"R",1,"R",10,"Z",0,"R",10,"R",7
163408,"R",115,"R",0,"R",115,"R",3,"R",79,"R",2,"R",0,"R",34,"R",96,"Z",0,"R",96,"R",67,"R",19,"Z",0,"R",19,"R",12,"R",0,"Z",0,"R",0,"R",0
163541,"R",323,"R",0,"R",323,"R",143,"R",150,"R",23,"R",6,"R",144,"R",287,"Z",0,"R",287,"R",142,"R",36,"Z",0,"R",36,"R",8,"R",0,"Z",0,"R",0,"R",0
163815,"R",35,"R",0,"R",35,"R",26,"R",26,"R",0,"R",0,"R",9,"R",32,"Z",0,"R",32,"R",23,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
164535,"R",10,"R",0,"R",10,"R",7,"R",7,"R",0,"R",0,"R",3,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",2
164845,"R",66,"R",0,"R",66,"R",0,"R",32,"R",0,"R",1,"R",33,"R",59,"Z",0,"R",59,"R",28,"R",5,"Z",0,"R",5,"R",3,"R",2,"Z",0,"R",2,"R",1
165255,"R",46,"R",0,"R",46,"R",43,"R",44,"R",0,"R",0,"R",2,"R",9,"Z",0,"R",9,"R",9,"R",17,"Z",0,"R",17,"R",17,"R",20,"Z",0,"R",20,"R",18
165556,"R",379,"R",0,"R",379,"R",39,"R",218,"Z",0,"R",0,"R",161,"R",324,"Z",0,"R",324,"R",176,"R",31,"Z",0,"R",31,"R",24,"R",24,"Z",0,"R",24,"R",18
165608,"R",15,"R",0,"R",15,"R",10,"R",10,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",9,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",0
165750,"R",33,"R",0,"R",33,"R",0,"R",23,"R",0,"R",0,"R",10,"R",29,"Z",0,"R",29,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",2
166498,"R",49,"R",0,"R",49,"R",22,"R",22,"R",0,"R",0,"R",27,"R",10,"Z",0,"R",10,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",38,"Z",0,"R",38,"R",15
166805,"R",25,"R",0,"R",25,"R",1,"R",18,"R",0,"R",0,"R",7,"R",15,"Z",0,"R",15,"R",9,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",4
167039,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4
167871,"R",27,"R",0,"R",27,"R",1,"R",15,"R",0,"R",1,"R",11,"R",16,"Z",0,"R",16,"R",7,"R",5,"Z",0,"R",5,"R",4,"R",6,"Z",0,"R",6,"R",4
168032,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
168555,"R",18,"R",0,"R",18,"R",9,"R",11,"R",2,"R",1,"R",4,"R",18,"Z",0,"R",18,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
168573,"R",663,"R",1,"R",662,"R",358,"R",439,"Z",0,"Z",0,"R",223,"R",481,"R",1,"R",480,"R",311,"R",59,"R",0,"R",59,"R",44,"R",123,"R",0,"R",123,"R",84
168892,"R",21,"R",0,"R",21,"R",10,"R",16,"R",0,"R",0,"R",5,"R",16,"Z",0,"R",16,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",0
169284,"R",101,"R",0,"R",101,"R",6,"R",56,"R",0,"R",3,"R",42,"R",88,"Z",0,"R",88,"R",45,"R",5,"Z",0,"R",5,"R",5,"R",8,"Z",0,"R",8,"R",6
169503,"R",89,"R",0,"R",89,"R",8,"R",67,"R",0,"R",1,"R",21,"R",60,"Z",0,"R",60,"R",45,"R",10,"Z",0,"R",10,"R",8,"R",19,"Z",0,"R",19,"R",14
169813,"R",6,"R",0,"R",6,"R",2,"R",4,"R",1,"R",0,"R",1,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
170611,"R",73,"R",0,"R",73,"R",41,"R",55,"R",5,"R",3,"R",10,"R",47,"Z",0,"R",47,"R",36,"R",5,"Z",0,"R",5,"R",3,"R",21,"Z",0,"R",21,"R",16
170736,"R",32,"R",0,"R",32,"R",26,"R",32,"R",0,"R",0,"R",0,"R",26,"Z",0,"R",26,"R",26,"R",4,"Z",0,"R",4,"R",4,"R",2,"Z",0,"R",2,"R",2
171775,"R",20,"R",0,"R",20,"R",2,"R",11,"R",0,"R",0,"R",9,"R",7,"Z",0,"R",7,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",9
171988,"R",53,"R",0,"R",53,"R",35,"R",42,"R",0,"R",0,"R",11,"R",44,"Z",0,"R",44,"R",35,"R",6,"Z",0,"R",6,"R",5,"R",3,"Z",0,"R",3,"R",2
171997,"R",107,"R",0,"R",107,"R",41,"R",73,"R",0,"R",0,"R",34,"R",89,"Z",0,"R",89,"R",58,"R",13,"Z",0,"R",13,"R",11,"R",5,"Z",0,"R",5,"R",4
172015,"R",80,"R",0,"R",80,"R",27,"R",56,"R",0,"R",0,"R",24,"R",68,"Z",0,"R",68,"R",47,"R",9,"Z",0,"R",9,"R",6,"R",3,"Z",0,"R",3,"R",3
172422,"R",86,"R",0,"R",86,"R",72,"R",75,"R",0,"R",2,"R",9,"R",25,"Z",0,"R",25,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",61,"Z",0,"R",61,"R",54
172495,"R",82,"R",0,"R",82,"R",5,"R",49,"R",1,"R",1,"R",31,"R",46,"Z",0,"R",46,"R",23,"R",12,"Z",0,"R",12,"R",10,"R",24,"Z",0,"R",24,"R",16
172680,"R",27,"R",0,"R",27,"R",2,"R",23,"R",1,"Z",0,"R",3,"R",8,"Z",0,"R",8,"R",8,"R",7,"Z",0,"R",7,"R",5,"R",12,"Z",0,"R",12,"R",10
173470,"R",8,"Z",0,"R",8,"R",0,"R",2,"R",1,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
173744,"R",184,"R",0,"R",184,"R",15,"R",154,"R",0,"R",0,"R",30,"R",88,"Z",0,"R",88,"R",69,"R",1,"Z",0,"R",1,"R",1,"R",95,"Z",0,"R",95,"R",84
174190,"R",102,"R",0,"R",102,"R",18,"R",66,"R",1,"R",0,"R",35,"R",56,"Z",0,"R",56,"R",25,"R",13,"Z",0,"R",13,"R",13,"R",33,"Z",0,"R",33,"R",28
174321,"R",52,"R",0,"R",52,"R",20,"R",32,"R",0,"R",13,"R",7,"R",7,"Z",0,"R",7,"R",7,"R",10,"Z",0,"R",10,"R",10,"R",35,"Z",0,"R",35,"R",15
174978,"R",63,"R",0,"R",63,"R",3,"R",48,"R",0,"R",0,"R",15,"R",41,"Z",0,"R",41,"R",28,"R",5,"Z",0,"R",5,"R",5,"R",17,"Z",0,"R",17,"R",15
175120,"R",636,"R",0,"R",636,"R",362,"R",381,"R",0,"R",0,"R",255,"R",390,"Z",0,"R",390,"R",245,"R",0,"Z",0,"R",0,"R",0,"R",246,"Z",0,"R",246,"R",136
175494,"R",26,"R",0,"R",26,"R",22,"R",22,"R",0,"R",0,"R",4,"R",20,"Z",0,"R",20,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",2
175698,"R",33,"R",0,"R",33,"R",23,"R",23,"R",2,"R",2,"R",6,"R",31,"Z",0,"R",31,"R",21,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
175722,"R",7,"R",0,"R",7,"R",3,"R",6,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
176062,"R",17,"R",0,"R",17,"R",0,"R",8,"R",0,"R",0,"R",9,"R",7,"Z",0,"R",7,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",6
176433,"R",6,"R",0,"R",6,"R",0,"R",3,"R",0,"R",0,"R",3,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",2
176716,"R",63,"R",0,"R",63,"R",16,"R",52,"R",0,"R",1,"R",10,"R",31,"Z",0,"R",31,"R",24,"R",2,"Z",0,"R",2,"R",2,"R",30,"Z",0,"R",30,"R",26
176983,"R",56,"R",0,"R",56,"R",52,"R",52,"R",0,"R",0,"R",4,"R",27,"Z",0,"R",27,"R",27,"R",0,"Z",0,"R",0,"R",0,"R",29,"Z",0,"R",29,"R",25
177436,"R",3,"R",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
177588,"R",12,"R",0,"R",12,"R",0,"R",6,"R",0,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
177603,"R",18,"R",0,"R",18,"R",1,"R",10,"R",0,"R",0,"R",8,"R",12,"Z",0,"R",12,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4
177685,"R",37,"R",0,"R",37,"R",2,"R",26,"Z",0,"Z",0,"R",11,"R",21,"Z",0,"R",21,"R",16,"R",5,"Z",0,"R",5,"R",3,"R",11,"Z",0,"R",11,"R",7
177870,"R",13,"R",0,"R",13,"R",13,"R",13,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8
177931,"R",9,"Z",0,"R",9,"R",9,"R",9,"Z",0,"Z",0,"R",0,"R",6,"Z",0,"R",6,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
178077,"R",14,"R",0,"R",14,"R",4,"R",9,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",4,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",2
178527,"R",14,"R",0,"R",14,"R",1,"R",7,"R",0,"R",0,"R",7,"R",12,"Z",0,"R",12,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
178828,"R",23,"R",0,"R",23,"R",21,"R",21,"R",0,"R",2,"R",0,"R",18,"Z",0,"R",18,"R",17,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1
179195,"R",7,"R",0,"R",7,"R",0,"R",4,"R",0,"R",0,"R",3,"R",7,"Z",0,"R",7,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
179229,"R",7,"R",0,"R",7,"R",2,"R",5,"R",0,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
179991,"R",11,"R",0,"R",11,"R",10,"R",10,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",5,"Z",0,"R",5,"R",5
180063,"R",27,"R",0,"R",27,"R",2,"R",21,"R",0,"R",0,"R",6,"R",15,"Z",0,"R",15,"R",15,"R",7,"Z",0,"R",7,"R",2,"R",5,"Z",0,"R",5,"R",4
180090,"R",31,"R",0,"R",31,"R",19,"R",27,"R",0,"R",0,"R",4,"R",21,"Z",0,"R",21,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",7,"Z",0,"R",7,"R",6
181880,"R",227,"R",0,"R",227,"R",113,"R",136,"R",0,"R",1,"R",90,"R",160,"Z",0,"R",160,"R",94,"R",30,"Z",0,"R",30,"R",17,"R",37,"Z",0,"R",37,"R",25
182704,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
182722,"R",21,"R",0,"R",21,"R",0,"R",17,"R",0,"R",0,"R",4,"R",15,"Z",0,"R",15,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4
182892,"R",34,"R",0,"R",34,"R",6,"R",25,"R",0,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",16,"R",11,"Z",0,"R",11,"R",9,"R",0,"Z",0,"R",0,"R",0
182953,"R",41,"R",0,"R",41,"R",14,"R",37,"R",0,"R",0,"R",4,"R",26,"Z",0,"R",26,"R",24,"R",7,"Z",0,"R",7,"R",7,"R",8,"Z",0,"R",8,"R",6
182999,"R",16,"R",0,"R",16,"R",5,"R",12,"R",0,"R",0,"R",4,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",5,"R",6,"Z",0,"R",6,"R",2
183035,"R",10,"Z",0,"R",10,"R",10,"R",10,"Z",0,"Z",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0
183202,"R",30,"R",0,"R",30,"Z",0,"R",27,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"R",10,"R",9,"R",7,"Z",0,"R",7,"R",5,"R",13,"Z",0,"R",13,"R",13
183725,"R",255,"R",0,"R",255,"R",98,"R",153,"R",0,"R",0,"R",102,"R",223,"Z",0,"R",223,"R",129,"R",16,"Z",0,"R",16,"R",12,"R",16,"Z",0,"R",16,"R",12
183983,"R",86,"R",0,"R",86,"R",67,"R",67,"R",0,"R",0,"R",19,"R",52,"Z",0,"R",52,"R",41,"R",7,"Z",0,"R",7,"R",6,"R",27,"Z",0,"R",27,"R",20
184056,"R",382,"R",0,"R",382,"R",116,"R",234,"Z",0,"R",7,"R",141,"R",292,"Z",0,"R",292,"R",169,"R",59,"Z",0,"R",59,"R",44,"R",31,"Z",0,"R",31,"R",21
184506,"R",44,"R",0,"R",44,"R",3,"R",23,"R",0,"R",0,"R",21,"R",40,"Z",0,"R",40,"R",19,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
184746,"R",196,"R",0,"R",196,"R",162,"R",162,"R",0,"R",0,"R",34,"R",119,"Z",0,"R",119,"R",97,"R",57,"Z",0,"R",57,"R",46,"R",20,"Z",0,"R",20,"R",19
184816,"R",49,"R",0,"R",49,"R",3,"R",25,"R",0,"R",0,"R",24,"R",48,"Z",0,"R",48,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
185174,"R",33,"R",0,"R",33,"R",29,"R",29,"R",0,"R",0,"R",4,"R",15,"Z",0,"R",15,"R",15,"R",12,"Z",0,"R",12,"R",12,"R",6,"Z",0,"R",6,"R",2
185396,"R",1098,"R",0,"R",1098,"R",605,"R",739,"Z",0,"R",7,"R",352,"R",839,"Z",0,"R",839,"R",541,"R",132,"Z",0,"R",132,"R",107,"R",127,"Z",0,"R",127,"R",91
185466,"R",275,"R",0,"R",275,"R",79,"R",212,"R",0,"R",5,"R",58,"R",100,"Z",0,"R",100,"R",77,"R",55,"Z",0,"R",55,"R",44,"R",120,"Z",0,"R",120,"R",91
185767,"R",15,"R",0,"R",15,"R",0,"R",9,"R",0,"R",1,"R",5,"R",13,"Z",0,"R",13,"R",8,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",1
185970,"R",20,"R",0,"R",20,"R",6,"R",15,"R",0,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",9,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",3,"R",3
