UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
485856, 2,"R",40,"A",,"A",,"R",40
485856, 3,"C",40,"A",,"A",,"C",40
485874, 1,"R",269,"A",,"A",,"R",269
485874, 2,"R",269,"A",,"A",,"R",269
485874, 3,"C",269,"A",,"A",,"C",269
485926, 1,"R",310,"A",,"A",,"R",310
485926, 2,"R",310,"A",,"A",,"R",310
485926, 3,"C",310,"A",,"A",,"C",310
485953, 1,"R",62,"R",16,"R",46,"R",0
485953, 2,"R",62,"R",16,"R",46,"R",0
485953, 3,"R",62,"R",16,"R",46,"R",0
485962, 1,"R",53,"A",,"A",,"R",53
485962, 2,"R",53,"A",,"A",,"R",53
485962, 3,"C",53,"A",,"A",,"C",53
485999, 1,"R",294,"A",,"A",,"R",294
485999, 2,"R",294,"A",,"A",,"R",294
485999, 3,"R",170,"A",,"A",,"R",170
485999,11,"R",124,"A",,"A",,"R",124
486017, 1,"R",39,"A",,"A",,"R",39
486017, 2,"R",39,"A",,"A",,"R",39
486017, 3,"R",39,"A",,"A",,"R",39
486026, 1,"R",144,"A",,"A",,"R",144
486026, 2,"R",144,"A",,"A",,"R",144
486026, 3,"R",144,"A",,"A",,"R",144
486053, 1,"R",238,"A",,"A",,"R",238
486053, 2,"R",140,"A",,"A",,"R",140
486053, 3,"R",109,"A",,"A",,"R",109
486053,11,"R",31,"A",,"A",,"R",31
486053,12,"R",98,"A",,"A",,"R",98
486080, 1,"R",15,"A",,"A",,"R",15
486080,12,"R",15,"A",,"A",,"R",15
486105, 1,"R",20,"A",,"A",,"R",20
486105, 2,"R",20,"A",,"A",,"R",20
486105, 3,"C",20,"A",,"A",,"C",20
486123, 1,"R",43,"A",,"A",,"R",43
486123, 2,"R",43,"A",,"A",,"R",43
486123, 3,"R",43,"A",,"A",,"R",43
486141, 1,"R",20,"A",,"A",,"R",20
486141, 2,"R",20,"A",,"A",,"R",20
486141, 3,"C",20,"A",,"A",,"C",20
486150, 1,"R",161,"A",,"A",,"R",161
486150, 2,"R",161,"A",,"A",,"R",161
486150, 3,"R",161,"A",,"A",,"R",161
486169, 1,"R",124,"A",,"A",,"R",124
486169, 2,"R",124,"A",,"A",,"R",124
486169, 3,"C",124,"A",,"A",,"C",124
486196, 1,"R",190,"A",,"A",,"R",190
486196, 2,"R",190,"A",,"A",,"R",190
486196, 3,"R",190,"A",,"A",,"R",190
486202, 1,"R",37,"A",,"A",,"R",37
486202, 2,"R",37,"A",,"A",,"R",37
486202, 3,"R",37,"A",,"A",,"R",37
486239, 1,"R",331,"R",0,"R",331,"R",0
486239, 2,"R",179,"R",0,"R",179,"R",0
486239, 3,"R",179,"R",0,"R",179,"R",0
486239,12,"R",152,"R",0,"R",152,"R",0
486248, 1,"R",234,"A",,"A",,"R",234
486248, 2,"R",234,"A",,"A",,"R",234
486248, 3,"C",234,"A",,"A",,"C",234
486257, 1,"R",340,"R",110,"R",186,"R",44
486257, 2,"R",340,"R",110,"R",186,"R",44
486257, 3,"R",340,"R",110,"R",186,"R",44
486284, 1,"R",411,"R",100,"R",274,"R",37
486284, 2,"R",347,"R",36,"R",274,"R",37
486284, 3,"R",347,"R",36,"R",274,"R",37
486284,12,"R",64,"R",64,"Z",0,"R",0
486309, 1,"R",8,"A",,"A",,"R",8
486309, 2,"R",8,"A",,"A",,"R",8
486309, 3,"C",8,"A",,"A",,"C",8
486345, 1,"R",223,"A",,"A",,"R",223
486345, 2,"R",223,"A",,"A",,"R",223
486345, 3,"C",223,"A",,"A",,"C",223
486354, 1,"R",79,"Z",0,"R",79,"R",0
486354, 2,"R",79,"Z",0,"R",79,"R",0
486354, 3,"R",79,"Z",0,"R",79,"R",0
486372, 1,"R",96,"R",0,"R",0,"R",96
486372, 2,"R",96,"R",0,"R",0,"R",96
486372, 3,"R",90,"R",0,"R",0,"R",90
486372,11,"R",6,"R",0,"R",0,"R",6
486381, 1,"R",296,"A",,"A",,"R",296
486381, 2,"R",296,"A",,"A",,"R",296
486381, 3,"C",296,"A",,"A",,"C",296
486390, 1,"R",147,"A",,"A",,"R",147
486390, 2,"R",147,"A",,"A",,"R",147
486390, 3,"C",147,"A",,"A",,"C",147
486406, 1,"R",24,"A",,"A",,"R",24
486406, 2,"R",24,"A",,"A",,"R",24
486406, 3,"R",24,"A",,"A",,"R",24
486415, 1,"R",289,"A",,"A",,"R",289
486415, 2,"R",289,"A",,"A",,"R",289
486415, 3,"C",289,"A",,"A",,"C",289
486424, 1,"R",148,"A",,"A",,"R",148
486424, 2,"R",148,"A",,"A",,"R",148
486424, 3,"R",148,"A",,"A",,"R",148
486433, 1,"R",197,"A",,"A",,"R",197
486433,12,"R",197,"A",,"A",,"R",197
486442, 1,"R",100,"A",,"A",,"R",100
486442, 2,"R",100,"A",,"A",,"R",100
486442, 3,"C",100,"A",,"A",,"C",100
486460, 1,"R",41,"R",41,"Z",0,"R",0
486460,12,"R",41,"R",41,"Z",0,"R",0
486488, 1,"R",37,"A",,"A",,"R",37
486488, 2,"R",37,"A",,"A",,"R",37
486488, 3,"R",37,"A",,"A",,"R",37
486497, 1,"R",74,"A",,"A",,"R",74
486497, 2,"R",74,"A",,"A",,"R",74
486497, 3,"C",74,"A",,"A",,"C",74
486503, 1,"R",82,"A",,"A",,"R",82
486503, 2,"R",82,"A",,"A",,"R",82
486503, 3,"C",82,"A",,"A",,"C",82
486512, 1,"R",394,"A",,"A",,"R",394
486512, 2,"R",394,"A",,"A",,"R",394
486512, 3,"C",394,"A",,"A",,"C",394
486530, 1,"R",225,"A",,"A",,"R",225
486530, 2,"R",225,"A",,"A",,"R",225
486530, 3,"C",225,"A",,"A",,"C",225
486558, 1,"R",505,"A",,"A",,"R",505
486558, 2,"R",505,"A",,"A",,"R",505
486558, 3,"C",505,"A",,"A",,"C",505
486567, 1,"R",310,"A",,"A",,"R",310
486567, 2,"R",310,"A",,"A",,"R",310
486567, 3,"C",310,"A",,"A",,"C",310
486576, 1,"R",260,"A",,"A",,"R",260
486576, 2,"R",260,"A",,"A",,"R",260
486576, 3,"C",260,"A",,"A",,"C",260
486594, 1,"R",47,"R",2,"R",0,"R",45
486594, 2,"R",47,"R",2,"R",0,"R",45
486594, 3,"R",42,"R",2,"R",0,"R",40
486594,11,"R",5,"A",,"A",,"R",5
486619, 1,"R",217,"A",,"A",,"R",217
486619, 2,"R",217,"A",,"A",,"R",217
486619, 3,"C",217,"A",,"A",,"C",217
486691, 1,"R",198,"A",,"A",,"R",198
486691, 2,"R",198,"A",,"A",,"R",198
486691, 3,"C",198,"A",,"A",,"C",198
486707, 1,"R",197,"R",0,"R",93,"R",104
486707, 2,"R",197,"R",0,"R",93,"R",104
486707, 3,"C",197,"C",0,"C",93,"C",104
486716, 1,"R",184,"R",0,"R",75,"R",109
486716, 2,"R",184,"R",0,"R",75,"R",109
486716, 3,"C",184,"C",0,"C",75,"C",109
486752, 1,"R",227,"R",0,"R",88,"R",139
486752, 2,"R",227,"R",0,"R",88,"R",139
486752, 3,"C",227,"C",0,"C",88,"C",139
486770, 1,"R",207,"A",,"A",,"R",207
486770, 2,"R",207,"A",,"A",,"R",207
486770, 3,"C",207,"A",,"A",,"C",207
486798, 1,"R",2549,"A",,"A",,"R",2549
486798, 2,"R",2549,"A",,"A",,"R",2549
486798, 3,"C",2549,"A",,"A",,"C",2549
486813, 1,"R",891,"R",0,"R",39,"R",852
486813, 2,"R",891,"R",0,"R",39,"R",852
486813, 3,"R",891,"R",0,"R",39,"R",852
486822, 1,"R",1488,"Z",0,"R",86,"R",1402
486822, 2,"R",1488,"Z",0,"R",86,"R",1402
486822, 3,"R",1488,"Z",0,"R",86,"R",1402
486840, 1,"R",48071,"R",15422,"R",31247,"R",1402
486840, 2,"R",43255,"R",12070,"R",30021,"R",1164
486840, 3,"R",41255,"R",10828,"R",29402,"R",1025
486840,11,"R",2000,"R",1242,"R",619,"R",139
486840,12,"R",4816,"R",3352,"R",1226,"R",238
486859, 1,"R",52,"A",,"A",,"R",52
486859, 2,"R",52,"A",,"A",,"R",52
486859, 3,"C",52,"A",,"A",,"C",52
486868, 1,"R",29,"A",,"A",,"R",29
486868, 2,"R",29,"A",,"A",,"R",29
486868, 3,"C",29,"A",,"A",,"C",29
486877, 1,"R",12,"A",,"A",,"R",12
486877, 2,"R",12,"A",,"A",,"R",12
486877, 3,"R",12,"A",,"A",,"R",12
486886, 1,"R",30,"A",,"A",,"R",30
486886, 2,"R",30,"A",,"A",,"R",30
486886, 3,"R",30,"A",,"A",,"R",30
486901, 1,"R",1502,"R",37,"R",432,"R",1033
486901, 2,"R",1001,"R",20,"R",370,"R",611
486901, 3,"R",822,"R",18,"R",370,"R",434
486901,11,"R",179,"R",2,"R",0,"R",177
486901,12,"R",501,"R",17,"R",62,"R",422
486938, 1,"R",697,"R",697,"R",0,"R",0
486938, 2,"R",697,"R",697,"R",0,"R",0
486938, 3,"R",697,"R",697,"R",0,"R",0
486947, 1,"R",699,"R",699,"R",0,"R",0
486947, 2,"R",699,"R",699,"R",0,"R",0
486947, 3,"R",699,"R",699,"R",0,"R",0
486956, 1,"R",1493,"R",1493,"R",0,"R",0
486956, 2,"R",1493,"R",1493,"R",0,"R",0
486956, 3,"R",1493,"R",1493,"R",0,"R",0
486965, 1,"R",296,"A",,"A",,"R",296
486965, 2,"R",296,"A",,"A",,"R",296
486965, 3,"R",296,"A",,"A",,"R",296
486983, 1,"R",58,"A",,"A",,"R",58
486983, 2,"R",58,"A",,"A",,"R",58
486983, 3,"C",58,"A",,"A",,"C",58
487010, 1,"R",3387,"R",278,"R",2328,"R",781
487010, 2,"R",273,"R",9,"R",261,"R",3
487010, 3,"R",273,"R",9,"R",261,"R",3
487010,12,"R",3114,"R",269,"R",2067,"R",778
487047, 1,"R",484,"A",,"A",,"R",484
487047, 2,"R",484,"A",,"A",,"R",484
487047, 3,"C",484,"A",,"A",,"C",484
487065, 1,"R",112,"A",,"A",,"R",112
487065, 2,"R",112,"A",,"A",,"R",112
487065, 3,"C",112,"A",,"A",,"C",112
487083, 1,"R",55,"A",,"A",,"R",55
487083, 2,"R",55,"A",,"A",,"R",55
487083, 3,"C",55,"A",,"A",,"C",55
487092, 1,"R",970,"R",479,"R",491,"R",0
487092, 2,"R",970,"R",479,"R",491,"R",0
487092, 3,"R",969,"R",478,"R",491,"R",0
487092,11,"R",1,"R",1,"R",0,"R",0
487153, 1,"R",45,"R",0,"R",0,"R",45
487153,12,"R",45,"R",0,"R",0,"R",45
487162, 1,"R",5685,"R",2324,"R",1489,"R",1872
487162, 2,"R",5685,"R",2324,"R",1489,"R",1872
487162, 3,"R",3991,"R",1821,"R",1145,"R",1025
487162,11,"R",1694,"R",503,"R",344,"R",847
487232, 1,"R",121,"A",,"A",,"R",121
487232, 2,"R",121,"A",,"A",,"R",121
487232, 3,"C",121,"A",,"A",,"C",121
487302, 1,"R",878,"R",0,"R",553,"R",325
487302, 2,"R",878,"R",0,"R",553,"R",325
487302, 3,"R",878,"R",0,"R",553,"R",325
487311, 1,"R",458,"A",,"A",,"R",458
487311, 2,"R",458,"A",,"A",,"R",458
487311, 3,"R",457,"A",,"A",,"R",457
487311,11,"R",1,"A",,"A",,"R",1
487320, 1,"R",12577,"R",1765,"R",10085,"R",727
487320, 2,"R",12577,"R",1765,"R",10085,"R",727
487320, 3,"R",11047,"R",1567,"R",8865,"R",615
487320,11,"R",1530,"R",198,"R",1220,"R",112
487348, 1,"R",215,"A",,"A",,"R",215
487348, 2,"R",215,"A",,"A",,"R",215
487348, 3,"C",215,"A",,"A",,"C",215
487375, 1,"R",1028,"A",,"A",,"R",1028
487375, 2,"R",1028,"A",,"A",,"R",1028
487375, 3,"R",1028,"A",,"A",,"R",1028
487384, 1,"R",1107,"A",,"A",,"R",1107
487384, 2,"R",1107,"A",,"A",,"R",1107
487384, 3,"R",1107,"A",,"A",,"R",1107
487393, 1,"R",1423,"A",,"A",,"R",1423
487393, 2,"R",1423,"A",,"A",,"R",1423
487393, 3,"R",1423,"A",,"A",,"R",1423
487409, 1,"R",1246,"A",,"A",,"R",1246
487409, 2,"R",1246,"A",,"A",,"R",1246
487409, 3,"R",1246,"A",,"A",,"R",1246
487418, 1,"R",1635,"A",,"A",,"R",1635
487418, 2,"R",1635,"A",,"A",,"R",1635
487418, 3,"R",1635,"A",,"A",,"R",1635
487427, 1,"R",1150,"A",,"A",,"R",1150
487427, 2,"R",1150,"A",,"A",,"R",1150
487427, 3,"R",1150,"A",,"A",,"R",1150
487436, 1,"R",1105,"A",,"A",,"R",1105
487436, 2,"R",1105,"A",,"A",,"R",1105
487436, 3,"R",1105,"A",,"A",,"R",1105
487445, 1,"R",1077,"A",,"A",,"R",1077
487445, 2,"R",1077,"A",,"A",,"R",1077
487445, 3,"R",1077,"A",,"A",,"R",1077
487454, 1,"R",1147,"A",,"A",,"R",1147
487454, 2,"R",1147,"A",,"A",,"R",1147
487454, 3,"R",1147,"A",,"A",,"R",1147
487472, 1,"R",1601,"A",,"A",,"R",1601
487472, 2,"R",1601,"A",,"A",,"R",1601
487472, 3,"R",1601,"A",,"A",,"R",1601
487481, 1,"R",2200,"A",,"A",,"R",2200
487481, 2,"R",2200,"A",,"A",,"R",2200
487481, 3,"C",2200,"A",,"A",,"C",2200
487490, 1,"R",2021,"A",,"A",,"R",2021
487490, 2,"R",2021,"A",,"A",,"R",2021
487490, 3,"R",2021,"A",,"A",,"R",2021
487506, 1,"R",156,"A",,"A",,"R",156
487506, 2,"R",156,"A",,"A",,"R",156
487506, 3,"C",156,"A",,"A",,"C",156
487524, 1,"R",3950,"R",1704,"R",1296,"R",950
487524, 2,"R",3015,"R",1151,"R",1232,"R",632
487524, 3,"R",2622,"R",765,"R",1225,"R",632
487524,11,"R",393,"R",386,"R",7,"R",0
487524,12,"R",935,"R",553,"R",64,"R",318
487533, 1,"R",179,"A",,"A",,"R",179
487533, 2,"R",179,"A",,"A",,"R",179
487533, 3,"C",179,"A",,"A",,"C",179
487588, 1,"R",683,"Z",0,"R",683,"R",0
487588, 2,"R",683,"Z",0,"R",683,"R",0
487588, 3,"R",683,"Z",0,"R",683,"R",0
487597, 1,"R",1900,"A",,"A",,"R",1900
487597, 2,"R",1900,"A",,"A",,"R",1900
487597, 3,"R",1318,"A",,"A",,"R",1318
487597,11,"R",582,"A",,"A",,"R",582
487603, 1,"R",1481,"R",894,"R",26,"R",561
487603, 2,"R",1289,"R",718,"R",20,"R",551
487603, 3,"R",747,"R",710,"R",20,"R",17
487603,11,"R",542,"R",8,"R",0,"R",534
487603,12,"R",192,"R",176,"R",6,"R",10
487621, 1,"R",34,"A",,"A",,"R",34
487621, 2,"R",34,"A",,"A",,"R",34
487621, 3,"C",34,"A",,"A",,"C",34
487649, 1,"R",300,"R",300,"R",0,"R",0
487649,12,"R",300,"R",300,"R",0,"R",0
487658, 1,"R",141,"A",,"A",,"R",141
487658, 2,"R",141,"A",,"A",,"R",141
487658, 3,"R",141,"A",,"A",,"R",141
487676, 1,"R",274,"A",,"A",,"R",274
487676, 2,"R",274,"A",,"A",,"R",274
487676, 3,"C",274,"A",,"A",,"C",274
487746, 1,"R",34,"A",,"A",,"R",34
487746, 2,"R",34,"A",,"A",,"R",34
487746, 3,"R",34,"A",,"A",,"R",34
487773, 1,"R",71,"A",,"A",,"R",71
487773, 2,"R",71,"A",,"A",,"R",71
487773, 3,"R",71,"A",,"A",,"R",71
487791, 1,"R",947,"A",,"A",,"R",947
487791, 2,"R",947,"A",,"A",,"R",947
487791, 3,"C",947,"A",,"A",,"C",947
487807, 1,"R",74,"A",,"A",,"R",74
487807, 2,"R",74,"A",,"A",,"R",74
487807, 3,"C",74,"A",,"A",,"C",74
487816, 1,"R",23,"A",,"A",,"R",23
487816, 2,"R",23,"A",,"A",,"R",23
487816, 3,"C",23,"A",,"A",,"C",23
487852, 1,"R",38,"A",,"A",,"R",38
487852, 2,"R",38,"A",,"A",,"R",38
487852, 3,"C",38,"A",,"A",,"C",38
487861, 1,"R",452,"R",0,"R",452,"R",0
487861, 2,"R",452,"R",0,"R",452,"R",0
487861, 3,"R",452,"R",0,"R",452,"R",0
487889, 1,"R",236,"A",,"A",,"R",236
487889, 2,"R",236,"A",,"A",,"R",236
487889, 3,"C",236,"A",,"A",,"C",236
487898, 1,"R",31,"A",,"A",,"R",31
487898, 2,"R",31,"A",,"A",,"R",31
487898, 3,"C",31,"A",,"A",,"C",31
487904, 1,"R",51,"A",,"A",,"R",51
487904, 2,"R",51,"A",,"A",,"R",51
487904, 3,"C",51,"A",,"A",,"C",51
487913, 1,"R",19,"A",,"A",,"R",19
487913, 2,"R",19,"A",,"A",,"R",19
487913, 3,"C",19,"A",,"A",,"C",19
487922, 1,"R",87,"A",,"A",,"R",87
487922, 2,"R",87,"A",,"A",,"R",87
487922, 3,"C",87,"A",,"A",,"C",87
487959, 1,"R",98,"R",0,"R",70,"R",28
487959, 2,"R",98,"R",0,"R",70,"R",28
487959, 3,"C",98,"C",0,"C",70,"C",28
487968, 1,"R",98,"A",,"A",,"R",98
487968, 2,"R",98,"A",,"A",,"R",98
487968, 3,"C",98,"A",,"A",,"C",98
487977, 1,"R",3441,"R",3441,"A",,"A",
487977, 2,"R",3441,"R",3441,"A",,"A",
487977, 3,"R",3441,"R",3441,"A",,"A",
487995, 1,"R",207,"R",207,"Z",0,"R",0
487995, 2,"R",69,"R",69,"Z",0,"R",0
487995, 3,"R",58,"R",58,"Z",0,"R",0
487995,11,"R",11,"R",11,"Z",0,"R",0
487995,12,"R",138,"R",138,"Z",0,"R",0
488004, 1,"R",58,"A",,"A",,"R",58
488004, 2,"R",58,"A",,"A",,"R",58
488004, 3,"R",39,"A",,"A",,"R",39
488004,11,"R",19,"A",,"A",,"R",19
488013, 1,"R",129,"A",,"A",,"R",129
488013, 2,"R",129,"A",,"A",,"R",129
488013, 3,"C",129,"A",,"A",,"C",129
488022, 1,"R",105,"A",,"A",,"R",105
488022, 2,"R",105,"A",,"A",,"R",105
488022, 3,"C",105,"A",,"A",,"C",105
488031, 1,"R",337,"R",337,"A",,"A",
488031, 2,"R",84,"R",84,"A",,"A",
488031, 3,"R",84,"R",84,"A",,"A",
488031,12,"R",253,"R",253,"A",,"A",
488040, 1,"R",50,"R",19,"R",0,"R",31
488040, 2,"R",50,"R",19,"R",0,"R",31
488040, 3,"C",50,"C",19,"C",0,"C",31
488059, 1,"R",190,"A",,"A",,"R",190
488059, 2,"R",190,"A",,"A",,"R",190
488059, 3,"R",190,"A",,"A",,"R",190
488068, 1,"R",240,"R",240,"A",,"A",
488068, 2,"R",192,"R",192,"A",,"A",
488068, 3,"R",105,"R",105,"A",,"A",
488068,11,"R",87,"R",87,"A",,"A",
488068,12,"R",48,"R",48,"A",,"A",
488077, 1,"R",4907,"R",4907,"A",,"A",
488077, 2,"R",4907,"R",4907,"A",,"A",
488077, 3,"R",4907,"R",4907,"A",,"A",
488101, 1,"R",144,"A",,"A",,"R",144
488101, 2,"R",144,"A",,"A",,"R",144
488101, 3,"R",144,"A",,"A",,"R",144
488110, 1,"R",74,"A",,"A",,"R",74
488110, 2,"R",74,"A",,"A",,"R",74
488110, 3,"C",74,"A",,"A",,"C",74
488129, 1,"R",32,"A",,"A",,"R",32
488129, 2,"R",32,"A",,"A",,"R",32
488129, 3,"C",32,"A",,"A",,"C",32
488138, 1,"R",194,"A",,"A",,"R",194
488138, 2,"R",194,"A",,"A",,"R",194
488138, 3,"C",194,"A",,"A",,"C",194
488147, 1,"R",125,"A",,"A",,"R",125
488147, 2,"R",125,"A",,"A",,"R",125
488147, 3,"C",125,"A",,"A",,"C",125
488174, 1,"R",47,"A",,"A",,"R",47
488174, 2,"R",47,"A",,"A",,"R",47
488174, 3,"C",47,"A",,"A",,"C",47
488183, 1,"R",33,"A",,"A",,"R",33
488183, 2,"R",33,"A",,"A",,"R",33
488183, 3,"C",33,"A",,"A",,"C",33
488192, 1,"R",118,"A",,"A",,"R",118
488192, 2,"R",118,"A",,"A",,"R",118
488192, 3,"C",118,"A",,"A",,"C",118
488217, 1,"R",284,"A",,"A",,"R",284
488217, 2,"R",284,"A",,"A",,"R",284
488217, 3,"C",284,"A",,"A",,"C",284
488226, 1,"R",28,"A",,"A",,"R",28
488226, 2,"R",28,"A",,"A",,"R",28
488226, 3,"C",28,"A",,"A",,"C",28
488253, 1,"R",163,"A",,"A",,"R",163
488253, 2,"R",163,"A",,"A",,"R",163
488253, 3,"C",163,"A",,"A",,"C",163
488262, 1,"R",40,"A",,"A",,"R",40
488262, 2,"R",40,"A",,"A",,"R",40
488262, 3,"C",40,"A",,"A",,"C",40
488271, 1,"R",131,"A",,"A",,"R",131
488271, 2,"R",131,"A",,"A",,"R",131
488271, 3,"C",131,"A",,"A",,"C",131
488280, 1,"R",69,"A",,"A",,"R",69
488280, 2,"R",69,"A",,"A",,"R",69
488280, 3,"C",69,"A",,"A",,"C",69
488299, 1,"R",58,"A",,"A",,"R",58
488299, 2,"R",58,"A",,"A",,"R",58
488299, 3,"C",58,"A",,"A",,"C",58
488305, 1,"R",126,"R",16,"R",22,"R",88
488305, 2,"R",126,"R",16,"R",22,"R",88
488305, 3,"R",110,"R",9,"R",22,"R",79
488305,11,"R",16,"R",7,"R",0,"R",9
488314, 1,"R",75,"A",,"A",,"R",75
488314, 2,"R",75,"A",,"A",,"R",75
488314, 3,"R",73,"A",,"A",,"R",73
488314,11,"R",2,"A",,"A",,"R",2
488332, 1,"R",174,"Z",0,"R",174,"R",0
488332, 2,"R",174,"Z",0,"R",174,"R",0
488332, 3,"R",174,"Z",0,"R",174,"R",0
488350, 1,"R",106,"A",,"A",,"R",106
488350, 2,"R",106,"A",,"A",,"R",106
488350, 3,"R",104,"A",,"A",,"R",104
488350,11,"R",2,"A",,"A",,"R",2
488369, 1,"R",58,"A",,"A",,"R",58
488369, 2,"R",58,"A",,"A",,"R",58
488369, 3,"C",58,"A",,"A",,"C",58
488378, 1,"R",165,"A",,"A",,"R",165
488378, 2,"R",165,"A",,"A",,"R",165
488378, 3,"C",165,"A",,"A",,"C",165
488387, 1,"R",320,"R",320,"A",,"A",
488387,12,"R",320,"R",320,"A",,"A",
488396, 1,"R",81,"A",,"A",,"R",81
488396, 2,"R",81,"A",,"A",,"R",81
488396, 3,"C",81,"A",,"A",,"C",81
488411, 1,"R",164,"A",,"A",,"R",164
488411, 2,"R",164,"A",,"A",,"R",164
488411, 3,"C",164,"A",,"A",,"C",164
488420, 1,"R",232,"A",,"A",,"R",232
488420, 2,"R",232,"A",,"A",,"R",232
488420, 3,"C",232,"A",,"A",,"C",232
488439, 1,"R",172,"R",81,"R",81,"R",10
488439, 2,"R",172,"R",81,"R",81,"R",10
488439, 3,"C",172,"C",81,"C",81,"C",10
488448, 1,"R",133,"A",,"A",,"R",133
488448, 2,"R",87,"A",,"A",,"R",87
488448, 3,"R",87,"A",,"A",,"R",87
488448,12,"R",46,"A",,"A",,"R",46
488527, 1,"R",714,"A",,"A",,"R",714
488527,12,"R",714,"A",,"A",,"R",714
488554, 1,"R",645,"R",0,"R",318,"R",327
488554,12,"R",645,"R",0,"R",318,"R",327
488563, 1,"R",14,"R",0,"R",0,"R",14
488563, 2,"R",14,"R",0,"R",0,"R",14
488563, 3,"R",14,"R",0,"R",0,"R",14
488572, 1,"R",244,"A",,"A",,"R",244
488572,12,"R",244,"A",,"A",,"R",244
488590, 1,"R",14,"R",0,"R",0,"R",14
488590, 2,"R",14,"R",0,"R",0,"R",14
488590, 3,"C",14,"C",0,"C",0,"C",14
488651, 1,"R",307,"A",,"A",,"R",307
488651, 2,"R",307,"A",,"A",,"R",307
488651, 3,"C",307,"A",,"A",,"C",307
488679, 1,"R",13094,"R",11438,"R",1122,"R",534
488679, 2,"R",7645,"R",7072,"R",284,"R",289
488679, 3,"R",7611,"R",7041,"R",283,"R",287
488679,11,"R",34,"R",31,"R",1,"R",2
488679,12,"R",5449,"R",4366,"R",838,"R",245
488730, 1,"R",10526,"R",3895,"R",3010,"R",3621
488730, 2,"R",10526,"R",3895,"R",3010,"R",3621
488730, 3,"R",9212,"R",3733,"R",2643,"R",2836
488730,11,"R",1314,"R",162,"R",367,"R",785
488749, 1,"R",179,"A",,"A",,"R",179
488749, 2,"R",179,"A",,"A",,"R",179
488749, 3,"C",179,"A",,"A",,"C",179
488776, 1,"R",224,"R",120,"R",104,"R",0
488776, 2,"R",103,"R",98,"R",5,"R",0
488776, 3,"R",95,"R",94,"R",1,"R",0
488776,11,"R",8,"R",4,"R",4,"R",0
488776,12,"R",121,"R",22,"R",99,"R",0
488785, 1,"R",290,"R",23,"R",253,"R",14
488785, 2,"R",275,"R",23,"R",238,"R",14
488785, 3,"R",263,"R",23,"R",238,"R",2
488785,11,"R",12,"R",0,"R",0,"R",12
488785,12,"R",15,"R",0,"R",15,"R",0
488800, 1,"R",899,"R",0,"R",20,"R",879
488800, 2,"R",636,"A",,"A",,"R",636
488800, 3,"R",636,"A",,"A",,"R",636
488800,12,"R",263,"R",0,"R",20,"R",243
488828, 1,"R",16,"A",,"A",,"R",16
488828, 2,"R",16,"A",,"A",,"R",16
488828, 3,"C",16,"A",,"A",,"C",16
488837, 1,"R",431,"A",,"A",,"R",431
488837, 2,"R",431,"A",,"A",,"R",431
488837, 3,"C",431,"A",,"A",,"C",431
488846, 1,"R",72891,"R",72891,"A",,"A",
488846, 2,"R",54277,"R",54277,"A",,"A",
488846, 3,"R",13293,"R",13293,"A",,"A",
488846,11,"R",40984,"R",40984,"A",,"A",
488846,12,"R",18614,"R",18614,"A",,"A",
488891, 1,"R",501,"A",,"A",,"R",501
488891, 2,"R",501,"A",,"A",,"R",501
488891, 3,"R",221,"A",,"A",,"R",221
488891,11,"R",280,"A",,"A",,"R",280
488907, 1,"R",47,"A",,"A",,"R",47
488907,12,"R",47,"A",,"A",,"R",47
488916, 1,"R",38,"R",0,"R",38,"R",0
488916, 2,"R",38,"R",0,"R",38,"R",0
488916, 3,"C",38,"C",0,"C",38,"C",0
488934, 1,"R",4290,"A",,"A",,"R",4290
488934, 2,"R",4290,"A",,"A",,"R",4290
488934, 3,"R",4290,"A",,"A",,"R",4290
488952, 1,"R",152,"R",0,"R",70,"R",82
488952, 2,"R",152,"R",0,"R",70,"R",82
488952, 3,"C",152,"C",0,"C",70,"C",82
488961, 1,"R",151,"R",0,"R",77,"R",74
488961, 2,"R",151,"R",0,"R",77,"R",74
488961, 3,"C",151,"C",0,"C",77,"C",74
488970, 1,"R",112,"R",0,"R",71,"R",41
488970, 2,"R",112,"R",0,"R",71,"R",41
488970, 3,"C",112,"C",0,"C",71,"C",41
488989, 1,"R",289,"A",,"A",,"R",289
488989, 2,"R",289,"A",,"A",,"R",289
488989, 3,"C",289,"A",,"A",,"C",289
488998, 1,"R",232,"A",,"A",,"R",232
488998, 2,"R",232,"A",,"A",,"R",232
488998, 3,"C",232,"A",,"A",,"C",232
489122, 1,"R",78,"A",,"A",,"R",78
489122, 2,"R",78,"A",,"A",,"R",78
489122, 3,"C",78,"A",,"A",,"C",78
489131, 1,"R",102,"A",,"A",,"R",102
489131, 2,"R",102,"A",,"A",,"R",102
489131, 3,"C",102,"A",,"A",,"C",102
489140, 1,"R",120,"A",,"A",,"R",120
489140, 2,"R",120,"A",,"A",,"R",120
489140, 3,"C",120,"A",,"A",,"C",120
489159, 1,"R",272,"A",,"A",,"R",272
489159, 2,"R",272,"A",,"A",,"R",272
489159, 3,"C",272,"A",,"A",,"C",272
489201, 1,"R",14044,"R",5046,"R",5730,"R",3268
489201, 2,"R",14044,"R",5046,"R",5730,"R",3268
