UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
128780,90, 90,"R",1,"R",0
128780,99, 99,"R",28,"R",4
128902, 4,  4,"R",1,"R",0
128902, 6,  6,"R",28,"R",26
128902, 8,  8,"R",2,"R",1
128902, 9,  9,"R",69,"R",62
128902,10, 10,"R",2,"R",2
128902,11, 11,"R",3,"R",3
128902,12, 12,"R",2,"R",2
128902,13, 13,"R",3,"R",3
128902,15, 15,"R",3,"R",3
128902,16, 16,"R",1,"R",1
128902,17, 17,"R",15,"R",15
128902,23, 23,"R",13,"R",13
128902,24, 24,"R",9,"R",8
128902,25, 25,"R",125,"R",109
128902,26, 26,"R",1,"R",1
128902,27, 27,"R",2,"R",2
128902,32, 32,"R",1,"R",1
128902,33, 33,"R",11,"R",11
128902,34, 34,"R",30,"R",27
128902,36, 36,"R",75,"R",71
128902,37, 37,"R",4,"R",4
128902,41, 41,"R",1,"R",1
128902,42, 42,"R",17,"R",17
128902,44, 44,"R",7,"R",7
128902,46, 46,"R",1,"R",1
128902,48, 48,"R",13,"R",10
128902,49, 49,"R",2,"R",1
128902,50, 50,"R",6,"R",6
128902,51, 51,"R",8,"R",8
128902,53, 53,"R",2,"R",2
128902,55, 55,"R",2,"R",2
128902,57, 57,"R",1,"R",1
128902,58,999,"R",460,"R",421
128902,72, 72,"R",1,"R",1
128902,89,999,"R",1,"R",1
128902,90, 90,"R",31,"R",17
128902,99, 99,"R",492,"R",439
129020, 4,  4,"R",3,"R",2
129020, 5,  5,"R",1,"R",1
129020, 6,  6,"R",20,"R",19
129020, 8,  8,"R",1,"R",0
129020, 9,  9,"R",2259,"R",2132
129020,10, 10,"R",5,"R",5
129020,12, 12,"R",16,"R",14
129020,13, 13,"R",4,"R",4
129020,15, 15,"R",1,"R",1
129020,16, 16,"R",1,"R",1
129020,17, 17,"R",8,"R",7
129020,18, 18,"R",2,"R",2
129020,20, 20,"R",1,"R",1
129020,21, 21,"R",1,"R",1
129020,23, 23,"R",15,"R",15
129020,24, 24,"R",29,"R",27
129020,25, 25,"R",401,"R",385
129020,26, 26,"R",1,"R",1
129020,27, 27,"R",4,"R",4
129020,29, 29,"R",2,"R",1
129020,32, 32,"R",1,"R",1
129020,33, 33,"R",48,"R",47
129020,34, 34,"R",181,"R",171
129020,35, 35,"R",1,"R",1
129020,36, 36,"R",311,"R",296
129020,37, 37,"R",10,"R",8
129020,39, 39,"R",1,"R",1
129020,40, 40,"R",1,"R",1
129020,41, 41,"R",1,"R",1
129020,42, 42,"R",46,"R",43
129020,44, 44,"R",40,"R",38
129020,45, 45,"R",2,"R",2
129020,46, 46,"R",1,"R",1
129020,47, 47,"R",2,"R",2
129020,48, 48,"R",18,"R",15
129020,50, 50,"R",21,"R",19
129020,51, 51,"R",23,"R",23
129020,53, 53,"R",4,"R",3
129020,55, 55,"R",3,"R",3
129020,57, 57,"R",2,"R",1
129020,58,999,"R",3492,"R",3300
129020,72, 72,"R",12,"R",11
129020,89,999,"R",12,"R",11
129020,90, 90,"R",159,"R",100
129020,99, 99,"R",3663,"R",3411
129154, 9,  9,"R",299,"R",39
129154,25, 25,"R",20,"R",0
129154,36, 36,"R",2,"R",0
129154,58,999,"R",321,"R",39
129154,99, 99,"R",321,"R",39
129181, 9,  9,"R",189,"R",32
129181,17, 17,"R",1,"R",0
129181,23, 23,"R",1,"R",0
129181,24, 24,"R",2,"R",0
129181,25, 25,"R",33,"R",6
129181,33, 33,"R",9,"R",2
129181,34, 34,"R",10,"R",6
129181,36, 36,"R",37,"R",8
129181,42, 42,"R",4,"R",1
129181,44, 44,"R",4,"R",0
129181,50, 50,"R",4,"R",2
129181,51, 51,"R",1,"R",0
129181,58,999,"R",295,"R",57
129181,78, 78,"R",1,"R",1
129181,89,999,"R",1,"R",1
129181,98, 98,"R",1,"A",
129181,99, 99,"R",297,"R",58
129215, 4,  4,"R",1,"R",0
129215, 6,  6,"R",1,"R",1
129215, 9,  9,"R",677,"R",626
129215,12, 12,"R",4,"R",3
129215,13, 13,"R",4,"R",4
129215,17, 17,"R",1,"R",0
129215,18, 18,"R",3,"R",1
129215,22, 22,"R",1,"R",1
129215,23, 23,"R",4,"R",3
129215,25, 25,"R",24,"R",22
129215,29, 29,"R",3,"R",3
129215,30, 30,"R",1,"R",1
129215,33, 33,"R",4,"R",4
129215,34, 34,"R",4,"R",4
129215,36, 36,"R",13,"R",13
129215,37, 37,"R",14,"R",9
129215,44, 44,"R",12,"R",12
129215,45, 45,"R",4,"R",1
129215,46, 46,"R",1,"R",1
129215,51, 51,"R",1,"R",1
129215,55, 55,"R",1,"R",1
129215,58,999,"R",778,"R",711
129215,72, 72,"R",1,"R",1
129215,89,999,"R",1,"R",1
129215,90, 90,"R",5,"R",1
129215,99, 99,"R",784,"R",713
129242, 6,  6,"R",9,"R",9
129242, 8,  8,"R",1,"R",1
129242, 9,  9,"R",195,"R",192
129242,11, 11,"R",2,"R",2
129242,12, 12,"R",7,"R",7
129242,13, 13,"R",3,"R",3
129242,15, 15,"R",1,"R",1
129242,17, 17,"R",15,"R",15
129242,23, 23,"R",12,"R",11
129242,24, 24,"R",13,"R",12
129242,25, 25,"R",320,"R",312
129242,26, 26,"R",2,"R",2
129242,27, 27,"R",1,"R",1
129242,33, 33,"R",22,"R",22
129242,34, 34,"R",240,"R",236
129242,36, 36,"R",297,"R",293
129242,40, 40,"R",1,"R",1
129242,42, 42,"R",61,"R",57
129242,44, 44,"R",17,"R",16
129242,45, 45,"R",2,"R",2
129242,47, 47,"R",1,"R",1
129242,48, 48,"R",2,"R",2
129242,50, 50,"R",4,"R",4
129242,51, 51,"R",9,"R",9
129242,53, 53,"R",4,"R",4
129242,58,999,"R",1241,"R",1215
129242,72, 72,"R",2,"R",2
129242,89,999,"R",2,"R",2
129242,90, 90,"R",13,"R",10
129242,99, 99,"R",1256,"R",1227
129349, 9,  9,"R",17,"R",10
129349,58,999,"R",17,"R",10
129349,99, 99,"R",17,"R",10
129367, 9,  9,"R",378,"R",206
129367,22, 22,"R",1,"Z",0
129367,25, 25,"R",1,"Z",0
129367,36, 36,"R",1,"R",1
129367,58,999,"R",381,"R",207
129367,90, 90,"R",2,"R",2
129367,99, 99,"R",383,"R",209
129525, 4,  4,"R",1,"R",1
129525, 6,  6,"R",12,"R",6
129525, 9,  9,"R",451,"R",398
129525,10, 10,"R",1,"R",1
129525,11, 11,"R",3,"R",3
129525,12, 12,"R",9,"R",8
129525,13, 13,"R",3,"R",2
129525,15, 15,"R",1,"R",0
129525,17, 17,"R",3,"R",2
129525,18, 18,"R",3,"R",3
129525,20, 20,"R",2,"R",2
129525,23, 23,"R",10,"R",9
129525,24, 24,"R",7,"R",5
129525,25, 25,"R",114,"R",95
129525,26, 26,"R",2,"R",2
129525,27, 27,"R",2,"R",2
129525,28, 28,"R",1,"R",1
129525,29, 29,"R",2,"R",1
129525,31, 31,"R",1,"R",0
129525,33, 33,"R",20,"R",18
129525,34, 34,"R",64,"R",53
129525,36, 36,"R",176,"R",158
129525,37, 37,"R",3,"R",3
129525,39, 39,"R",1,"R",1
129525,42, 42,"R",18,"R",12
129525,44, 44,"R",14,"R",14
129525,45, 45,"R",2,"R",1
129525,48, 48,"R",4,"R",2
129525,49, 49,"R",1,"R",1
129525,50, 50,"R",4,"R",3
129525,51, 51,"R",4,"R",2
129525,53, 53,"R",1,"R",1
129525,55, 55,"R",3,"R",1
129525,57, 57,"R",3,"R",1
129525,58,999,"R",946,"R",812
129525,90, 90,"R",31,"R",6
129525,99, 99,"R",977,"R",818
129543, 9,  9,"R",657,"R",463
129543,36, 36,"R",3,"R",2
129543,58,999,"R",660,"R",465
129543,90, 90,"R",2,"R",1
129543,98, 98,"R",1,"A",
129543,99, 99,"R",663,"R",466
129695, 8,  8,"R",1,"R",1
129695, 9,  9,"R",927,"R",677
129695,25, 25,"R",1,"R",1
129695,33, 33,"R",1,"R",1
129695,57, 57,"R",2,"R",2
129695,58,999,"R",932,"R",682
129695,99, 99,"R",932,"R",682
129729, 9,  9,"R",920,"R",695
129729,30, 30,"R",1,"Z",0
129729,34, 34,"R",1,"R",1
129729,36, 36,"R",1,"Z",0
129729,58,999,"R",923,"R",696
129729,90, 90,"R",3,"R",2
129729,99, 99,"R",926,"R",698
129756, 9,  9,"R",470,"R",405
129756,36, 36,"R",1,"R",1
129756,57, 57,"R",1,"R",1
129756,58,999,"R",472,"R",407
129756,78, 78,"R",2,"R",1
129756,89,999,"R",2,"R",1
129756,99, 99,"R",474,"R",408
129774, 1,  1,"R",1,"R",1
129774, 6,  6,"R",3,"R",2
129774, 9,  9,"R",71,"R",62
129774,12, 12,"R",6,"R",2
129774,23, 23,"R",1,"R",1
129774,24, 24,"R",1,"Z",0
129774,25, 25,"R",4,"R",3
129774,33, 33,"R",1,"R",1
129774,34, 34,"R",5,"R",5
129774,35, 35,"R",1,"R",0
129774,36, 36,"R",8,"R",4
129774,44, 44,"R",4,"R",4
129774,48, 48,"R",2,"R",2
129774,58,999,"R",108,"R",87
129774,90, 90,"R",1,"R",0
129774,99, 99,"R",109,"R",87
129808, 9,  9,"R",683,"R",526
129808,25, 25,"R",3,"R",1
129808,44, 44,"R",2,"R",1
129808,57, 57,"R",1,"Z",0
129808,58,999,"R",689,"R",528
129808,99, 99,"R",689,"R",528
129923, 9,  9,"R",138,"R",24
129923,25, 25,"R",1,"R",0
129923,48, 48,"R",1,"R",0
129923,58,999,"R",140,"R",24
129923,99, 99,"R",140,"R",24
129941, 4,  4,"R",2,"R",2
129941, 6,  6,"R",11,"R",11
129941, 8,  8,"R",3,"R",3
129941, 9,  9,"R",527,"R",495
129941,10, 10,"R",3,"R",3
129941,11, 11,"R",2,"R",1
129941,12, 12,"R",7,"R",5
129941,13, 13,"R",3,"R",3
129941,15, 15,"R",2,"R",2
129941,17, 17,"R",3,"R",3
129941,18, 18,"R",2,"R",2
129941,19, 19,"R",1,"R",0
129941,21, 21,"R",1,"R",1
129941,22, 22,"R",1,"R",1
129941,23, 23,"R",8,"R",7
129941,24, 24,"R",15,"R",15
129941,25, 25,"R",121,"R",117
129941,26, 26,"R",3,"R",1
129941,27, 27,"R",2,"R",2
129941,33, 33,"R",25,"R",24
129941,34, 34,"R",193,"R",185
129941,35, 35,"R",2,"R",1
129941,36, 36,"R",238,"R",232
129941,37, 37,"R",2,"R",1
129941,39, 39,"R",1,"R",1
129941,41, 41,"R",2,"R",2
129941,42, 42,"R",36,"R",35
129941,44, 44,"R",17,"R",16
129941,45, 45,"R",3,"R",3
129941,47, 47,"R",1,"R",0
129941,48, 48,"R",6,"R",6
129941,50, 50,"R",13,"R",12
129941,51, 51,"R",3,"R",2
129941,53, 53,"R",1,"R",1
129941,58,999,"R",1260,"R",1195
129941,72, 72,"R",6,"R",5
129941,89,999,"R",6,"R",5
129941,90, 90,"R",11,"R",0
129941,99, 99,"R",1277,"R",1200
130004, 9,  9,"R",676,"R",481
130004,12, 12,"R",2,"R",1
130004,25, 25,"R",1,"Z",0
130004,36, 36,"R",6,"R",2
130004,57, 57,"R",3,"R",1
130004,58,999,"R",688,"R",485
130004,90, 90,"R",12,"R",7
130004,99, 99,"R",700,"R",492
130040, 9,  9,"R",267,"R",201
130040,36, 36,"R",1,"R",1
130040,58,999,"R",268,"R",202
130040,99, 99,"R",268,"R",202
130110, 9,  9,"R",36,"R",12
130110,25, 25,"R",1,"R",1
130110,36, 36,"R",1,"R",1
130110,58,999,"R",38,"R",14
130110,99, 99,"R",38,"R",14
130183, 1,  1,"R",49,"R",6
130183, 2,  2,"R",2,"R",0
130183, 4,  4,"R",33,"R",1
130183, 5,  5,"R",35,"R",2
130183, 6,  6,"R",119,"R",4
130183, 8,  8,"R",18,"R",1
130183, 9,  9,"R",167,"R",88
130183,10, 10,"R",4,"R",0
130183,11, 11,"R",5,"R",0
130183,12, 12,"R",52,"R",6
130183,13, 13,"R",85,"R",10
130183,15, 15,"R",9,"R",0
130183,16, 16,"R",7,"R",0
130183,17, 17,"R",36,"R",3
130183,18, 18,"R",43,"R",2
130183,19, 19,"R",8,"R",0
130183,20, 20,"R",9,"R",0
130183,21, 21,"R",32,"R",2
130183,22, 22,"R",49,"R",6
130183,23, 23,"R",2,"R",1
130183,24, 24,"R",20,"R",0
130183,25, 25,"R",42,"R",8
130183,26, 26,"R",37,"R",2
130183,27, 27,"R",19,"R",2
130183,28, 28,"R",35,"R",1
130183,29, 29,"R",45,"R",3
130183,30, 30,"R",3,"R",0
130183,31, 31,"R",6,"R",1
130183,32, 32,"R",13,"R",0
130183,33, 33,"R",4,"R",1
130183,34, 34,"R",27,"R",10
130183,35, 35,"R",13,"R",1
130183,36, 36,"R",128,"R",16
130183,37, 37,"R",57,"R",4
130183,38, 38,"R",2,"R",0
130183,39, 39,"R",46,"R",6
130183,40, 40,"R",31,"R",1
130183,41, 41,"R",15,"R",0
130183,42, 42,"R",36,"R",4
130183,44, 44,"R",4,"R",1
130183,45, 45,"R",40,"R",3
130183,47, 47,"R",49,"R",2
130183,48, 48,"R",130,"R",4
130183,49, 49,"R",7,"R",0
130183,50, 50,"R",3,"R",1
130183,51, 51,"R",32,"R",5
130183,53, 53,"R",15,"R",1
130183,54, 54,"R",11,"R",1
130183,55, 55,"R",20,"R",4
130183,56, 56,"R",5,"R",1
130183,58,999,"R",1659,"R",215
130183,90, 90,"R",13,"R",7
130183,99, 99,"R",1672,"R",222
130217, 9,  9,"R",276,"R",198
130217,25, 25,"R",5,"R",4
130217,57, 57,"R",1,"R",1
130217,58,999,"R",282,"R",203
130217,99, 99,"R",282,"R",203
130226, 6,  6,"R",10,"R",8
130226, 8,  8,"R",1,"R",1
130226, 9,  9,"R",438,"R",424
130226,10, 10,"R",2,"R",2
130226,11, 11,"R",1,"R",1
130226,12, 12,"R",2,"R",2
130226,13, 13,"R",2,"R",2
130226,15, 15,"R",2,"R",1
130226,17, 17,"R",6,"R",5
130226,21, 21,"R",1,"R",1
130226,23, 23,"R",13,"R",12
130226,24, 24,"R",11,"R",8
130226,25, 25,"R",281,"R",268
130226,27, 27,"R",1,"R",1
130226,32, 32,"R",1,"R",1
130226,33, 33,"R",41,"R",39
130226,34, 34,"R",214,"R",207
130226,36, 36,"R",329,"R",316
130226,37, 37,"R",2,"R",2
130226,38, 38,"R",1,"R",0
130226,39, 39,"R",3,"R",3
130226,42, 42,"R",31,"R",29
130226,44, 44,"R",44,"R",43
130226,45, 45,"R",1,"R",1
130226,48, 48,"R",2,"R",2
130226,50, 50,"R",11,"R",11
130226,51, 51,"R",8,"R",7
130226,53, 53,"R",2,"R",2
130226,55, 55,"R",2,"R",2
130226,58,999,"R",1463,"R",1401
130226,90, 90,"R",29,"R",18
130226,99, 99,"R",1492,"R",1419
130253, 1,  1,"R",1,"R",1
130253, 6,  6,"R",13,"R",12
130253, 8,  8,"R",2,"R",1
130253, 9,  9,"R",399,"R",383
130253,10, 10,"R",4,"R",4
130253,11, 11,"R",1,"R",1
130253,12, 12,"R",6,"R",6
130253,13, 13,"R",3,"R",3
130253,15, 15,"R",1,"R",1
130253,17, 17,"R",2,"R",2
130253,18, 18,"R",1,"R",1
130253,21, 21,"R",1,"R",1
130253,23, 23,"R",4,"R",4
130253,24, 24,"R",4,"R",3
130253,25, 25,"R",245,"R",238
130253,26, 26,"R",1,"R",1
130253,27, 27,"R",3,"R",2
130253,33, 33,"R",28,"R",27
130253,34, 34,"R",357,"R",347
130253,36, 36,"R",657,"R",639
130253,37, 37,"R",2,"R",2
130253,39, 39,"R",3,"R",2
130253,41, 41,"R",1,"R",1
130253,42, 42,"R",30,"R",29
130253,44, 44,"R",45,"R",44
130253,48, 48,"R",3,"R",3
130253,50, 50,"R",4,"R",3
130253,51, 51,"R",2,"R",2
130253,55, 55,"R",1,"R",1
130253,58,999,"R",1824,"R",1764
130253,72, 72,"R",1,"R",1
130253,89,999,"R",1,"R",1
130253,90, 90,"R",17,"R",7
130253,99, 99,"R",1842,"R",1772
130314, 9,  9,"R",171,"R",167
130314,25, 25,"R",3,"R",3
130314,34, 34,"R",3,"R",3
130314,36, 36,"R",3,"R",3
130314,44, 44,"R",2,"R",2
130314,50, 50,"R",1,"R",0
130314,51, 51,"R",2,"R",2
130314,58,999,"R",185,"R",180
130314,90, 90,"R",1,"R",0
130314,99, 99,"R",186,"R",180
130396, 9,  9,"R",1053,"R",670
130396,25, 25,"R",1,"R",1
130396,36, 36,"R",1,"R",1
130396,44, 44,"R",1,"R",1
130396,51, 51,"R",1,"R",1
130396,58,999,"R",1057,"R",674
130396,90, 90,"R",9,"R",6
130396,98, 98,"R",1,"A",
130396,99, 99,"R",1067,"R",680
130493, 1,  1,"R",1,"R",1
130493, 6,  6,"R",3,"R",3
130493, 9,  9,"R",926,"R",913
130493,11, 11,"R",1,"R",1
130493,12, 12,"R",2,"R",2
130493,13, 13,"R",4,"R",4
130493,15, 15,"R",1,"R",1
130493,17, 17,"R",3,"R",3
130493,23, 23,"R",2,"R",2
130493,24, 24,"R",1,"R",1
130493,25, 25,"R",20,"R",20
130493,26, 26,"R",1,"R",1
130493,27, 27,"R",1,"R",1
130493,33, 33,"R",3,"R",3
130493,34, 34,"R",13,"R",13
130493,36, 36,"R",24,"R",24
130493,37, 37,"R",1,"R",1
130493,38, 38,"R",1,"R",1
130493,42, 42,"R",4,"R",4
130493,44, 44,"R",1,"R",1
130493,47, 47,"R",1,"R",1
130493,50, 50,"R",2,"R",2
130493,51, 51,"R",3,"R",3
130493,53, 53,"R",1,"R",1
130493,57, 57,"R",2,"R",2
130493,58,999,"R",1022,"R",1009
130493,99, 99,"R",1022,"R",1009
130590, 4,  4,"R",1,"R",1
130590, 5,  5,"R",1,"R",1
130590, 6,  6,"R",15,"R",15
130590, 8,  8,"R",5,"R",5
130590, 9,  9,"R",79,"R",79
130590,10, 10,"R",1,"R",1
130590,11, 11,"R",2,"R",2
130590,12, 12,"R",15,"R",15
130590,13, 13,"R",4,"R",4
130590,15, 15,"R",1,"R",1
130590,16, 16,"R",1,"R",1
130590,17, 17,"R",21,"R",21
130590,18, 18,"R",1,"R",1
130590,23, 23,"R",15,"R",15
130590,24, 24,"R",6,"R",6
130590,25, 25,"R",118,"R",118
130590,26, 26,"R",3,"R",3
130590,27, 27,"R",2,"R",2
130590,29, 29,"R",1,"R",1
130590,32, 32,"R",1,"R",1
130590,33, 33,"R",15,"R",15
130590,34, 34,"R",33,"R",33
130590,35, 35,"R",1,"R",1
130590,36, 36,"R",55,"R",55
130590,37, 37,"R",4,"R",4
130590,39, 39,"R",4,"R",4
130590,40, 40,"R",1,"R",1
130590,41, 41,"R",2,"R",2
130590,42, 42,"R",15,"R",15
130590,44, 44,"R",6,"R",6
130590,45, 45,"R",1,"R",1
130590,46, 46,"R",1,"R",1
130590,47, 47,"R",2,"R",2
130590,48, 48,"R",6,"R",6
130590,49, 49,"R",1,"R",1
130590,50, 50,"R",5,"R",5
130590,51, 51,"R",6,"R",6
130590,53, 53,"R",2,"R",2
130590,57, 57,"R",6,"R",6
130590,58,999,"R",459,"R",459
130590,90, 90,"R",64,"R",64
130590,99, 99,"R",523,"R",523
130606, 9,  9,"R",689,"R",523
130606,58,999,"R",689,"R",523
130606,99, 99,"R",689,"R",523
130624, 1,  1,"R",5,"R",5
130624, 2,  2,"R",3,"R",3
130624, 4,  4,"R",4,"R",4
130624, 6,  6,"R",16,"R",15
130624, 8,  8,"R",7,"R",7
130624, 9,  9,"R",18,"R",18
130624,10, 10,"R",1,"R",1
130624,12, 12,"R",17,"R",17
130624,13, 13,"R",12,"R",10
130624,15, 15,"R",2,"R",2
130624,16, 16,"R",2,"R",2
130624,17, 17,"R",6,"R",6
130624,18, 18,"R",2,"R",2
130624,19, 19,"R",1,"R",1
130624,21, 21,"R",1,"R",1
130624,22, 22,"R",2,"R",2
130624,23, 23,"R",2,"R",2
130624,24, 24,"R",24,"R",23
130624,25, 25,"R",5,"R",5
130624,26, 26,"R",7,"R",7
130624,27, 27,"R",2,"R",2
130624,29, 29,"R",3,"R",3
130624,30, 30,"R",2,"R",1
130624,32, 32,"R",1,"R",1
130624,33, 33,"R",2,"R",2
130624,34, 34,"R",17,"R",17
130624,35, 35,"R",1,"R",1
130624,36, 36,"R",11,"R",11
130624,37, 37,"R",8,"R",8
130624,39, 39,"R",5,"R",5
130624,40, 40,"R",4,"R",4
130624,41, 41,"R",1,"R",1
130624,42, 42,"R",19,"R",19
130624,45, 45,"R",6,"R",6
130624,47, 47,"R",3,"R",3
130624,48, 48,"R",13,"R",12
130624,50, 50,"R",2,"R",2
130624,51, 51,"R",27,"R",27
130624,53, 53,"R",6,"R",6
130624,54, 54,"R",1,"R",1
130624,55, 55,"R",2,"R",2
130624,57, 57,"R",1,"R",1
130624,58,999,"R",274,"R",268
130624,60, 60,"R",1,"R",1
130624,72, 72,"R",1,"R",1
130624,89,999,"R",2,"R",2
130624,90, 90,"R",9,"R",0
130624,99, 99,"R",285,"R",270
130697, 1,  1,"R",1,"R",1
130697, 2,  2,"R",1,"R",1
130697, 4,  4,"R",5,"R",5
130697, 5,  5,"R",1,"R",1
130697, 6,  6,"R",128,"R",108
130697, 8,  8,"R",6,"R",4
130697, 9,  9,"R",79,"R",74
130697,11, 11,"R",11,"R",10
130697,12, 12,"R",13,"R",11
130697,13, 13,"R",8,"R",8
130697,15, 15,"R",2,"R",2
130697,16, 16,"R",2,"R",2
130697,17, 17,"R",18,"R",17
130697,18, 18,"R",1,"R",1
130697,20, 20,"R",1,"R",0
130697,22, 22,"R",1,"R",1
130697,23, 23,"R",15,"R",14
130697,24, 24,"R",25,"R",24
130697,25, 25,"R",103,"R",96
130697,26, 26,"R",3,"R",2
130697,27, 27,"R",8,"R",8
130697,28, 28,"R",1,"R",1
130697,29, 29,"R",2,"R",2
130697,30, 30,"R",2,"R",2
130697,32, 32,"R",1,"R",1
130697,33, 33,"R",2,"R",2
130697,34, 34,"R",63,"R",58
130697,35, 35,"R",1,"R",1
130697,36, 36,"R",198,"R",188
130697,37, 37,"R",8,"R",8
130697,39, 39,"R",3,"R",3
130697,40, 40,"R",1,"R",1
130697,41, 41,"R",5,"R",4
130697,42, 42,"R",30,"R",28
130697,44, 44,"R",9,"R",8
130697,47, 47,"R",1,"R",1
130697,48, 48,"R",23,"R",21
130697,49, 49,"R",3,"R",2
130697,50, 50,"R",7,"R",6
130697,51, 51,"R",14,"R",12
130697,53, 53,"R",9,"R",7
130697,55, 55,"R",2,"R",0
130697,56, 56,"R",1,"R",1
130697,58,999,"R",818,"R",747
130697,69, 69,"R",1,"R",1
130697,72, 72,"R",1,"R",1
130697,89,999,"R",2,"R",2
130697,90, 90,"R",90,"R",70
130697,99, 99,"R",910,"R",819
130776, 9,  9,"R",523,"R",414
130776,12, 12,"R",1,"R",0
130776,17, 17,"R",1,"R",1
130776,23, 23,"R",2,"R",2
130776,25, 25,"R",5,"R",4
130776,26, 26,"R",1,"R",1
130776,32, 32,"R",1,"R",0
130776,33, 33,"R",1,"R",1
130776,34, 34,"R",14,"R",9
130776,36, 36,"R",178,"R",146
130776,42, 42,"R",1,"R",0
130776,44, 44,"R",2,"R",2
130776,48, 48,"R",1,"R",0
130776,51, 51,"R",1,"R",0
130776,53, 53,"R",1,"R",0
130776,58,999,"R",733,"R",580
130776,99, 99,"R",733,"R",580
130794, 1,  1,"R",11,"R",11
130794, 2,  2,"R",6,"R",6
130794, 4,  4,"R",20,"R",20
130794, 5,  5,"R",4,"R",4
130794, 6,  6,"R",235,"R",228
130794, 8,  8,"R",23,"R",21
130794, 9,  9,"R",97,"R",93
130794,10, 10,"R",4,"R",4
130794,11, 11,"R",17,"R",15
130794,12, 12,"R",75,"R",70
130794,13, 13,"R",43,"R",41
130794,15, 15,"R",10,"R",10
130794,17, 17,"R",58,"R",57
130794,18, 18,"R",3,"R",3
130794,19, 19,"R",4,"R",4
130794,20, 20,"R",11,"R",11
130794,21, 21,"R",12,"R",12
130794,22, 22,"R",16,"R",16
130794,23, 23,"R",10,"R",10
130794,24, 24,"R",53,"R",51
130794,25, 25,"R",76,"R",73
130794,26, 26,"R",22,"R",22
