UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
180717,"R",11,"R",501000,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",247000,"R",1,"R",84000,"R",1,"R",40000,"Z",0,"Z",0,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",90000,"Z",0,"Z",0
180814,"R",491,"R",28972669,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",3335950,"R",12,"R",2111369,"R",73,"R",4215963,"R",55,"R",3904033,"R",200,"R",10486102,"R",3,"R",155342,"R",25,"R",1062057,"R",15,"R",1254212,"R",50,"R",2157147,"R",6,"R",290494,"Z",0,"Z",0
180832,"R",70,"R",6049456,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1080917,"R",26,"R",2795036,"R",8,"R",497753,"R",8,"R",656587,"R",12,"R",687344,"Z",0,"Z",0,"R",1,"R",37636,"Z",0,"Z",0,"R",6,"R",244970,"R",1,"R",49213,"Z",0,"Z",0
180878,"R",33,"R",2800180,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",332218,"R",13,"R",1683037,"R",5,"R",247610,"R",1,"R",67648,"R",4,"R",235102,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",234565,"Z",0,"Z",0,"Z",0,"Z",0
180902,"R",326,"R",18647667,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",2223878,"R",47,"R",4253636,"R",37,"R",2137460,"R",21,"R",1283570,"R",49,"R",2650475,"R",1,"R",55474,"R",35,"R",1320413,"Z",0,"Z",0,"R",77,"R",3530414,"R",18,"R",1015360,"R",4,"R",176987
180948,"R",188,"R",9518042,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2333969,"R",19,"R",2102071,"R",9,"R",381859,"R",11,"R",600303,"R",32,"R",1751578,"R",1,"R",29640,"R",25,"R",688934,"Z",0,"Z",0,"R",15,"R",504082,"R",25,"R",1041656,"R",2,"R",83950
180984,"R",151,"R",8391096,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1079549,"R",40,"R",2965872,"R",7,"R",502027,"R",13,"R",764814,"R",39,"R",1988847,"R",6,"R",293806,"R",5,"R",143156,"Z",0,"Z",0,"R",17,"R",653025,"Z",0,"Z",0,"Z",0,"Z",0
181002,"R",1082,"R",72598952,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",1642445,"R",196,"R",21998834,"R",282,"R",18933516,"R",82,"R",5956448,"R",70,"R",6591828,"R",18,"R",988246,"R",162,"R",5358313,"R",7,"R",463394,"R",185,"R",8739712,"R",28,"R",1437713,"R",12,"R",488503
181020,"R",196,"R",10487700,"R",2,"R",110239,"Z",0,"Z",0,"R",16,"R",789396,"R",36,"R",3469716,"R",11,"R",520152,"R",15,"R",920244,"R",45,"R",1973922,"R",3,"R",133818,"R",28,"R",879979,"R",3,"R",120000,"R",28,"R",1127024,"R",9,"R",443210,"Z",0,"Z",0
181127,"R",96,"R",5083287,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",779186,"R",17,"R",1309830,"R",11,"R",623818,"R",4,"R",206402,"R",32,"R",1469617,"Z",0,"Z",0,"R",3,"R",93271,"Z",0,"Z",0,"R",17,"R",601163,"Z",0,"Z",0,"Z",0,"Z",0
181145,"R",1,"R",85000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",85000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
181215,"R",411,"R",21092650,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1560333,"R",88,"R",7514310,"R",26,"R",1430816,"R",13,"R",653345,"R",50,"R",2562082,"R",6,"R",268567,"R",74,"R",2626615,"Z",0,"Z",0,"R",85,"R",3195518,"R",22,"R",918834,"R",9,"R",362230
181297,"R",71,"R",4511332,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",922584,"R",27,"R",2165571,"R",9,"R",491712,"R",1,"R",41517,"R",1,"R",51667,"R",5,"R",331947,"Z",0,"Z",0,"R",1,"R",31304,"R",10,"R",475030,"Z",0,"Z",0,"Z",0,"Z",0
181303,"R",605,"R",34143647,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",4114994,"R",81,"R",7628555,"R",48,"R",2958413,"R",57,"R",3514636,"R",82,"R",4505705,"Z",0,"Z",0,"R",87,"R",3919094,"R",8,"R",404918,"R",141,"R",5912877,"R",21,"R",1125782,"R",1,"R",58673
181312,"R",126,"R",7418165,"R",2,"R",70518,"R",3,"R",108100,"R",28,"R",1668106,"R",16,"R",1859567,"R",10,"R",499786,"R",13,"R",608890,"R",5,"R",278705,"R",6,"R",422306,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1070687,"R",22,"R",831500,"Z",0,"Z",0
181330,"R",171,"R",7794325,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",1995853,"R",20,"R",1878201,"R",10,"R",585558,"R",8,"R",601750,"R",60,"R",2112931,"R",5,"R",134416,"R",2,"R",75018,"Z",0,"Z",0,"R",9,"R",328910,"R",4,"R",81688,"Z",0,"Z",0
181394,"R",912,"R",54195207,"R",13,"R",780169,"R",6,"R",421175,"R",41,"R",2036714,"R",207,"R",19445080,"R",99,"R",5832888,"R",40,"R",2421432,"R",165,"R",8607271,"R",7,"R",445630,"R",127,"R",4779991,"R",5,"R",185461,"R",166,"R",7224874,"R",16,"R",882789,"R",20,"R",1131733
181419,"R",31,"R",1434040,"Z",0,"Z",0,"R",6,"R",300000,"R",7,"R",233240,"R",7,"R",452000,"R",6,"R",255800,"R",1,"R",42000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",46800,"Z",0,"Z",0,"R",2,"R",104200,"Z",0,"Z",0,"Z",0,"Z",0
181428,"R",1603,"R",109098254,"R",72,"R",8900140,"R",17,"R",1866490,"R",43,"R",2451722,"R",195,"R",26261241,"R",143,"R",9430491,"R",265,"R",16817264,"R",109,"R",6282789,"R",264,"R",14050025,"R",148,"R",5436506,"Z",0,"Z",0,"R",263,"R",12556257,"R",62,"R",3915010,"R",22,"R",1130319
181446,"R",156,"R",7935264,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",710860,"R",38,"R",3108892,"R",9,"R",414290,"R",8,"R",441545,"R",31,"R",1369074,"Z",0,"Z",0,"R",25,"R",713731,"Z",0,"Z",0,"R",21,"R",769752,"R",11,"R",407120,"Z",0,"Z",0
181464,"R",4485,"R",277454289,"R",266,"R",16376148,"R",191,"R",13887496,"R",307,"R",15545216,"R",579,"R",64427847,"R",436,"R",23979410,"R",644,"R",34183196,"R",521,"R",45266915,"R",52,"R",3478329,"R",593,"R",20732819,"R",28,"R",1563548,"R",597,"R",24367112,"R",210,"R",10760744,"R",61,"R",2885509
181491,"R",227,"R",14303975,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",2148855,"R",24,"R",2679911,"R",16,"R",937207,"R",26,"R",1986550,"R",21,"R",1317834,"Z",0,"Z",0,"R",32,"R",1178831,"Z",0,"Z",0,"R",54,"R",2951652,"R",21,"R",1103135,"Z",0,"Z",0
181534,"R",117,"R",6161501,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",286461,"R",28,"R",2457643,"Z",0,"Z",0,"R",8,"R",646344,"R",28,"R",1213628,"R",4,"R",179143,"R",12,"R",366383,"Z",0,"Z",0,"R",19,"R",648391,"R",11,"R",363508,"Z",0,"Z",0
181543,"R",7,"R",305940,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37000,"R",3,"R",157474,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",29952,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",81514,"Z",0,"Z",0,"Z",0,"Z",0
181604,"R",99,"R",6200020,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1297114,"R",25,"R",2591332,"R",6,"R",317027,"R",6,"R",394877,"R",12,"R",568384,"Z",0,"Z",0,"R",9,"R",327781,"R",1,"R",49144,"R",9,"R",390794,"R",5,"R",263567,"Z",0,"Z",0
181640,"R",347,"R",18546284,"Z",0,"Z",0,"Z",0,"Z",0,"R",89,"R",4396932,"R",56,"R",5159026,"R",20,"R",1026970,"R",25,"R",1407641,"R",18,"R",912204,"Z",0,"Z",0,"R",57,"R",2245230,"R",3,"R",103483,"R",52,"R",2028435,"R",23,"R",1096943,"R",4,"R",169420
181738,"R",98,"R",5134458,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",802296,"R",17,"R",1112724,"R",15,"R",810648,"R",7,"R",383460,"R",14,"R",694440,"Z",0,"Z",0,"R",11,"R",559170,"Z",0,"Z",0,"R",13,"R",520668,"R",5,"R",251052,"Z",0,"Z",0
181747,"R",515,"R",42052984,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1326850,"R",116,"R",15187792,"R",60,"R",4066094,"R",229,"R",16347978,"R",27,"R",2074899,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",80466,"R",49,"R",2313492,"R",9,"R",655413,"Z",0,"Z",0
181765,"R",32,"R",1447165,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",345190,"R",4,"R",442165,"R",3,"R",109400,"Z",0,"Z",0,"R",1,"R",49335,"Z",0,"Z",0,"R",9,"R",259669,"R",1,"R",44773,"R",3,"R",120506,"R",2,"R",54912,"R",1,"R",21215
181783,"R",240,"R",12993836,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2565544,"R",34,"R",3544008,"R",16,"R",939073,"R",17,"R",944587,"R",31,"R",1697003,"R",4,"R",186735,"R",40,"R",1280293,"Z",0,"Z",0,"R",34,"R",1206212,"R",12,"R",555933,"R",2,"R",74448
181817,"R",115,"R",6424406,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",231408,"R",28,"R",2439258,"R",8,"R",509239,"R",9,"R",418316,"R",27,"R",1403995,"Z",0,"Z",0,"R",4,"R",130482,"R",2,"R",93431,"R",24,"R",889602,"R",8,"R",308675,"Z",0,"Z",0
181853,"R",71,"R",2961458,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",394673,"R",11,"R",761314,"R",5,"R",191862,"R",2,"R",91278,"R",21,"R",744035,"Z",0,"Z",0,"R",4,"R",125304,"R",9,"R",349175,"R",5,"R",159175,"R",3,"R",144642,"Z",0,"Z",0
181941,"R",18,"R",938764,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",178141,"R",1,"R",141000,"R",1,"R",81355,"R",1,"R",76000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",231433,"R",6,"R",230835,"Z",0,"Z",0,"Z",0,"Z",0
182005,"R",664,"R",40265056,"Z",0,"Z",0,"Z",0,"Z",0,"R",59,"R",2465806,"R",73,"R",8250302,"R",83,"R",5342383,"R",36,"R",2339862,"R",118,"R",7088026,"R",5,"R",403138,"R",45,"R",2338921,"Z",0,"Z",0,"R",202,"R",9325698,"R",38,"R",2473420,"R",5,"R",237500
182148,"R",24,"R",1316214,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",546333,"R",7,"R",643001,"R",1,"R",35360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",56160,"Z",0,"Z",0,"R",1,"R",35360,"Z",0,"Z",0,"Z",0,"Z",0
182281,"R",2335,"R",168371685,"R",85,"R",5842805,"Z",0,"Z",0,"R",164,"R",11833426,"R",227,"R",33533243,"R",448,"R",32676300,"R",271,"R",21107727,"R",322,"R",22777203,"R",25,"R",1809588,"R",298,"R",13648113,"R",1,"R",55958,"R",355,"R",17470591,"R",111,"R",6314561,"R",28,"R",1302170
182290,"R",1860,"R",128380505,"R",152,"R",9498518,"R",29,"R",2722906,"R",94,"R",6384863,"R",127,"R",19728214,"R",360,"R",24842433,"R",252,"R",18228639,"R",271,"R",17812982,"R",11,"R",694382,"R",124,"R",5924350,"R",1,"R",53599,"R",332,"R",16289866,"R",79,"R",4819710,"R",28,"R",1380043
182306,"R",125,"R",7233910,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",717569,"R",14,"R",1640940,"R",21,"R",1281630,"R",9,"R",544063,"R",11,"R",645908,"Z",0,"Z",0,"R",17,"R",701067,"Z",0,"Z",0,"R",29,"R",1300835,"R",9,"R",401898,"Z",0,"Z",0
182458,"R",43,"R",2510158,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",412151,"R",10,"R",841708,"R",7,"R",475000,"R",3,"R",199886,"R",5,"R",179776,"Z",0,"Z",0,"R",1,"R",45000,"Z",0,"Z",0,"R",7,"R",356637,"Z",0,"Z",0,"Z",0,"Z",0
182500,"R",264,"R",16509525,"R",2,"R",122899,"Z",0,"Z",0,"R",18,"R",1055413,"R",33,"R",3482796,"R",52,"R",3509967,"R",23,"R",1310094,"R",25,"R",1638284,"R",1,"R",46725,"R",37,"R",1507954,"R",1,"R",35329,"R",60,"R",3090186,"R",12,"R",709878,"Z",0,"Z",0
182519,"R",142,"R",13787338,"R",2,"R",114365,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",4435535,"R",34,"R",2715323,"R",61,"R",5234373,"R",8,"R",722912,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",564830,"Z",0,"Z",0,"Z",0,"Z",0
182564,"R",105,"R",6693362,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",270156,"R",20,"R",2104902,"R",19,"R",1128133,"R",6,"R",468201,"R",11,"R",712344,"Z",0,"Z",0,"R",16,"R",599277,"Z",0,"Z",0,"R",22,"R",1098151,"R",5,"R",276869,"R",1,"R",35329
182634,"R",176,"R",9079728,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",418536,"R",37,"R",3414049,"R",10,"R",496827,"R",11,"R",654039,"R",34,"R",1496251,"R",6,"R",242501,"R",39,"R",1314153,"R",1,"R",40804,"R",24,"R",907346,"R",2,"R",95222,"Z",0,"Z",0
182670,"R",2366,"R",191065668,"R",27,"R",3044621,"Z",0,"Z",0,"R",349,"R",23539666,"R",363,"R",58627059,"R",168,"R",14161149,"R",423,"R",31211402,"R",271,"R",20785992,"R",14,"R",936811,"R",339,"R",16183408,"R",1,"R",55000,"R",281,"R",14736371,"R",102,"R",6400259,"R",28,"R",1383930
182795,"R",178,"R",10918386,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1099356,"R",32,"R",3824495,"R",10,"R",581133,"R",9,"R",515010,"R",43,"R",2389460,"R",6,"R",276410,"R",26,"R",921049,"Z",0,"Z",0,"R",23,"R",969796,"R",8,"R",341677,"Z",0,"Z",0
182829,"R",28,"R",2148867,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",317470,"R",7,"R",991850,"R",2,"R",103000,"Z",0,"Z",0,"R",4,"R",277801,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",385343,"R",2,"R",73403,"Z",0,"Z",0
182917,"R",10,"R",616000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",149500,"R",2,"R",215000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",67000,"R",2,"R",117500,"R",2,"R",67000,"Z",0,"Z",0,"Z",0,"Z",0
182980,"R",246,"R",11507467,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1437917,"R",34,"R",3589119,"R",12,"R",900232,"R",9,"R",454361,"R",57,"R",1660741,"R",6,"R",266241,"R",20,"R",667194,"Z",0,"Z",0,"R",79,"R",2531662,"Z",0,"Z",0,"Z",0,"Z",0
183026,"R",4051,"R",265857534,"Z",0,"Z",0,"Z",0,"Z",0,"R",199,"R",13705724,"R",806,"R",88307929,"R",735,"R",50511824,"R",125,"R",10186193,"R",32,"R",2060569,"R",5,"R",332869,"R",102,"R",4549129,"Z",0,"Z",0,"R",2046,"R",96165702,"Z",0,"Z",0,"R",1,"R",37595
183044,"R",1864,"R",135665820,"R",110,"R",8258834,"Z",0,"Z",0,"R",225,"R",14160400,"R",411,"R",43777939,"R",143,"R",10809780,"R",325,"R",25106641,"R",164,"R",10741762,"R",29,"R",1865650,"R",111,"R",4487274,"R",4,"R",167562,"R",272,"R",12801630,"R",61,"R",3049218,"R",9,"R",439130
183062,"R",247,"R",16301627,"R",1,"R",38630,"Z",0,"Z",0,"R",27,"R",1513490,"R",57,"R",5777490,"R",22,"R",1289091,"R",35,"R",2644750,"R",22,"R",1222193,"R",1,"R",102000,"R",19,"R",765174,"Z",0,"Z",0,"R",45,"R",2093451,"R",15,"R",710798,"R",3,"R",144560
183071,"R",39,"R",2645538,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",724860,"R",11,"R",1136980,"R",1,"R",65620,"Z",0,"Z",0,"R",6,"R",330800,"R",1,"R",60320,"R",3,"R",101109,"Z",0,"Z",0,"R",6,"R",225849,"Z",0,"Z",0,"Z",0,"Z",0
183080,"R",233,"R",13003338,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1330203,"R",41,"R",3854208,"R",18,"R",1036800,"R",9,"R",659670,"R",33,"R",1755049,"R",4,"R",212910,"R",41,"R",1429356,"Z",0,"Z",0,"R",47,"R",1943332,"R",13,"R",591760,"R",4,"R",190050
183099,"R",87,"R",5102879,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",2237775,"R",5,"R",592660,"R",8,"R",466197,"R",6,"R",384197,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",940711,"Z",0,"Z",0,"R",9,"R",481339,"Z",0,"Z",0,"Z",0,"Z",0
183105,"R",26,"R",1633598,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",730340,"R",5,"R",504305,"R",2,"R",105284,"R",1,"R",58307,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",92897,"Z",0,"Z",0,"R",3,"R",142465,"Z",0,"Z",0,"Z",0,"Z",0
183114,"R",30,"R",1818697,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",938456,"R",3,"R",331688,"R",3,"R",151234,"R",2,"R",119358,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",178146,"Z",0,"Z",0,"R",2,"R",99815,"Z",0,"Z",0,"Z",0,"Z",0
183123,"R",29,"R",1720733,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",631018,"R",3,"R",315016,"R",4,"R",258867,"R",2,"R",125525,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",203586,"Z",0,"Z",0,"R",4,"R",186721,"Z",0,"Z",0,"Z",0,"Z",0
183132,"R",59,"R",3623417,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1704314,"R",4,"R",433176,"R",5,"R",350801,"R",4,"R",270021,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",573276,"Z",0,"Z",0,"R",5,"R",291829,"Z",0,"Z",0,"Z",0,"Z",0
183141,"R",48,"R",2961777,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1295671,"R",4,"R",478661,"R",5,"R",304136,"R",4,"R",258876,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",398743,"Z",0,"Z",0,"R",4,"R",225690,"Z",0,"Z",0,"Z",0,"Z",0
183150,"R",53,"R",3311669,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1834712,"R",5,"R",573115,"R",6,"R",370662,"R",3,"R",177747,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",143949,"Z",0,"Z",0,"R",4,"R",211484,"Z",0,"Z",0,"Z",0,"Z",0
183211,"R",110,"R",6277442,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",990085,"R",22,"R",2342298,"R",5,"R",285414,"R",5,"R",285822,"R",22,"R",957884,"R",3,"R",138426,"R",5,"R",207083,"Z",0,"Z",0,"R",25,"R",1070430,"Z",0,"Z",0,"Z",0,"Z",0
183239,"R",289,"R",16477824,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1579908,"R",54,"R",5805567,"R",29,"R",1773242,"R",12,"R",682867,"R",40,"R",1979283,"R",8,"R",328916,"R",65,"R",2318662,"Z",0,"Z",0,"R",34,"R",1219176,"R",15,"R",790203,"Z",0,"Z",0
183248,"R",6,"R",344234,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",140816,"R",1,"R",48256,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",155162,"Z",0,"Z",0,"Z",0,"Z",0
183257,"R",73,"R",4510671,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",733814,"R",20,"R",1616765,"R",10,"R",598488,"R",1,"R",73820,"R",19,"R",1062944,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",424840,"Z",0,"Z",0,"Z",0,"Z",0
183275,"R",13,"R",731845,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",230193,"R",1,"R",82060,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",113500,"Z",0,"Z",0,"R",7,"R",306092,"Z",0,"Z",0,"Z",0,"Z",0
183327,"R",93,"R",7924808,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",2655276,"R",32,"R",2513470,"R",5,"R",486270,"R",5,"R",569680,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1700112,"Z",0,"Z",0,"Z",0,"Z",0
183488,"R",23,"R",1131517,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",103768,"R",5,"R",439615,"R",3,"R",142225,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",240060,"R",4,"R",119931,"R",4,"R",85918,"Z",0,"Z",0
183600,"R",3,"R",158000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",46000,"R",1,"R",66000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",46000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
183655,"R",198,"R",11667335,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",416330,"R",34,"R",3260104,"R",31,"R",1706004,"R",25,"R",1674908,"R",25,"R",1298716,"Z",0,"Z",0,"R",37,"R",1449660,"Z",0,"Z",0,"R",27,"R",1278914,"R",10,"R",540773,"R",1,"R",41926
183743,"R",367,"R",25420223,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",3176705,"R",58,"R",6263546,"R",48,"R",3122687,"R",15,"R",998702,"R",43,"R",3476439,"Z",0,"Z",0,"R",82,"R",4033637,"Z",0,"Z",0,"R",72,"R",4055126,"R",4,"R",293381,"Z",0,"Z",0
183789,"R",224,"R",16866508,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",5542001,"R",41,"R",5314960,"R",17,"R",1281915,"R",2,"R",111274,"R",26,"R",1885886,"Z",0,"Z",0,"R",14,"R",319359,"R",1,"R",51000,"R",43,"R",2335246,"Z",0,"Z",0,"R",1,"R",24867
183804,"R",72,"R",5737423,"Z",0,"Z",0,"R",3,"R",185564,"R",10,"R",865975,"R",16,"R",2321426,"R",11,"R",1245050,"R",3,"R",150798,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",221550,"Z",0,"Z",0,"R",25,"R",747060,"Z",0,"Z",0,"Z",0,"Z",0
183822,"R",131,"R",7843441,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",3240888,"R",2,"R",107520,"R",12,"R",635808,"R",1,"R",87000,"R",3,"R",172056,"R",13,"R",455436,"Z",0,"Z",0,"R",64,"R",2844984,"R",6,"R",299749,"Z",0,"Z",0
183859,"R",304,"R",19800468,"R",3,"R",227138,"R",23,"R",1412614,"R",139,"R",8438575,"R",17,"R",2374683,"R",18,"R",1335354,"R",4,"R",278040,"R",18,"R",1073838,"Z",0,"Z",0,"R",17,"R",1204190,"Z",0,"Z",0,"R",48,"R",2604400,"R",13,"R",635656,"R",4,"R",215980
183877,"R",243,"R",13326675,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",327097,"R",59,"R",4781332,"R",24,"R",1458460,"R",5,"R",220430,"R",20,"R",1012649,"R",3,"R",187724,"R",52,"R",1888911,"Z",0,"Z",0,"R",57,"R",2616679,"R",9,"R",487036,"R",7,"R",346357
183910,"R",142,"R",9301795,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",584508,"R",39,"R",4371575,"R",15,"R",858347,"R",8,"R",442153,"R",35,"R",1710017,"R",4,"R",191269,"R",3,"R",133702,"Z",0,"Z",0,"R",27,"R",1010224,"Z",0,"Z",0,"Z",0,"Z",0
183938,"R",235,"R",14655123,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",3420481,"R",18,"R",1865812,"R",14,"R",903612,"R",27,"R",1551876,"R",23,"R",1309079,"R",3,"R",295960,"R",24,"R",1400411,"Z",0,"Z",0,"R",62,"R",3341098,"R",8,"R",566794,"Z",0,"Z",0
183974,"R",107,"R",6180810,"R",1,"R",75000,"Z",0,"Z",0,"R",8,"R",370364,"R",21,"R",2346010,"R",8,"R",481007,"R",2,"R",88955,"R",34,"R",1590648,"R",1,"R",62448,"R",6,"R",175760,"Z",0,"Z",0,"R",18,"R",722477,"R",8,"R",268141,"Z",0,"Z",0
184180,"R",257,"R",16607127,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",398847,"R",51,"R",5556252,"R",15,"R",1006326,"R",25,"R",1716561,"R",28,"R",1920040,"R",2,"R",157756,"R",45,"R",1922791,"Z",0,"Z",0,"R",72,"R",3172513,"R",10,"R",527568,"R",4,"R",228473
184205,"R",104,"R",6084533,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",710658,"R",20,"R",1663935,"R",19,"R",1018152,"R",14,"R",795533,"R",20,"R",1104321,"R",1,"R",49681,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",742253,"Z",0,"Z",0,"Z",0,"Z",0
184348,"R",170,"R",13201941,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",1234880,"R",50,"R",6153121,"R",12,"R",705088,"R",11,"R",768068,"R",34,"R",2010349,"R",3,"R",206652,"R",5,"R",231470,"Z",0,"Z",0,"R",33,"R",1671999,"R",4,"R",220314,"Z",0,"Z",0
